"code","oop_poorest","oop_poorer","oop_middle","oop_richer","oop_richest"
"CPV",0.0673,0.0127,0.0087,0.0049,0.0083
"CPV",0.0626,0.0104,0.0081,0.0047,0.006
"CPV",0.0689,0.0082,0.0067,0.0047,0.0074
"CPV",0.0602,0.0091,0.0077,0.0045,0.0073
"CPV",0.0645,0.0112,0.0082,0.0043,0.0065
"CPV",0.0657,0.0114,0.0084,0.0062,0.0059
"CPV",0.0664,0.0107,0.0095,0.0052,0.0067
"CPV",0.0641,0.0105,0.0087,0.006,0.0066
"CPV",0.0661,0.0105,0.0073,0.0049,0.007
"CPV",0.0629,0.012,0.006,0.0041,0.0055
"CPV",0.0607,0.0086,0.0083,0.0052,0.0077
"CPV",0.065,0.0126,0.0077,0.0045,0.0067
"CPV",0.0627,0.0101,0.007,0.0039,0.0061
"CPV",0.0662,0.0103,0.0069,0.0048,0.0074
"CPV",0.0608,0.0101,0.0083,0.0058,0.0072
"CPV",0.0638,0.0097,0.0076,0.0059,0.0063
"CPV",0.0617,0.0079,0.0074,0.0052,0.0049
"CPV",0.0615,0.0094,0.0074,0.0051,0.0063
"CPV",0.0624,0.012,0.0086,0.0047,0.0063
"CPV",0.0651,0.011,0.0085,0.0053,0.0061
"CPV",0.0645,0.0102,0.0082,0.0064,0.0077
"CPV",0.0635,0.0108,0.0048,0.0033,0.0072
"CRI",0.1995,0.07,0.0524,0.0386,0.0518
"CRI",0.2144,0.0733,0.0547,0.0424,0.0558
"CRI",0.2034,0.0584,0.0482,0.0389,0.0498
"CRI",0.2113,0.0722,0.0595,0.0455,0.0571
"CRI",0.1947,0.0732,0.0575,0.0417,0.0484
"CRI",0.1907,0.0692,0.0527,0.0461,0.0486
"CRI",0.2038,0.0635,0.0515,0.0392,0.0517
"CRI",0.2101,0.0593,0.0541,0.0431,0.0535
"CRI",0.2097,0.0741,0.0543,0.0449,0.0602
"CRI",0.2122,0.0694,0.0543,0.0446,0.0528
"CRI",0.2017,0.0718,0.0571,0.042,0.0559
"CRI",0.2107,0.0703,0.0575,0.0399,0.0536
"CRI",0.2134,0.0791,0.0521,0.0464,0.0558
"CRI",0.2083,0.0682,0.0542,0.0418,0.0497
"CRI",0.2125,0.0689,0.057,0.0464,0.0552
"CRI",0.21,0.0657,0.0523,0.0441,0.0557
"CRI",0.2041,0.0629,0.0497,0.0356,0.0538
"CRI",0.2129,0.0716,0.0553,0.0472,0.0608
"CRI",0.188,0.0672,0.0473,0.0338,0.0428
"CRI",0.2013,0.0602,0.053,0.0369,0.0535
"CRI",0.2097,0.0729,0.0555,0.0471,0.0561
"CRI",0.1978,0.0662,0.0498,0.0414,0.0442
"CRI",0.2056,0.0716,0.0563,0.0431,0.0524
"CRI",0.2151,0.0666,0.0573,0.0489,0.0526
"CRI",0.2004,0.0709,0.0539,0.0402,0.0506
"CRI",0.1894,0.0646,0.0501,0.0382,0.0437
"CRI",0.2005,0.0666,0.0523,0.0384,0.0549
"CRI",0.2131,0.078,0.0589,0.044,0.0555
"CRI",0.2214,0.0773,0.0579,0.0447,0.0589
"CRI",0.212,0.0743,0.0563,0.0434,0.0532
"CRI",0.1997,0.0656,0.053,0.0403,0.0488
"CRI",0.2012,0.0707,0.0543,0.0433,0.046
"CRI",0.2071,0.0742,0.0539,0.04,0.0586
"CRI",0.2117,0.0698,0.0554,0.0445,0.0523
"CRI",0.2337,0.0837,0.0641,0.0548,0.0623
"CRI",0.1985,0.0662,0.0477,0.042,0.0562
"CRI",0.2061,0.0733,0.0576,0.0467,0.054
"CRI",0.2018,0.0633,0.051,0.0367,0.0459
"CRI",0.2087,0.0688,0.0558,0.0464,0.0546
"CRI",0.2003,0.0746,0.0516,0.0412,0.0513
"CRI",0.189,0.0627,0.0444,0.0375,0.0489
"CRI",0.217,0.0741,0.0603,0.0498,0.0593
"CRI",0.1954,0.0652,0.0526,0.0368,0.0468
"CRI",0.2119,0.0688,0.0569,0.0423,0.0537
"CRI",0.2002,0.0718,0.0532,0.0401,0.0491
"CRI",0.2099,0.0692,0.054,0.0429,0.0537
"CRI",0.202,0.0736,0.0525,0.0404,0.0545
"CRI",0.201,0.0685,0.0531,0.039,0.0521
"CRI",0.2,0.068,0.047,0.0379,0.0474
"CRI",0.1973,0.0663,0.0526,0.0405,0.048
"CRI",0.2026,0.0696,0.0536,0.0415,0.0539
"CRI",0.1932,0.0589,0.0481,0.0349,0.0505
"CRI",0.2021,0.0752,0.0546,0.0436,0.0546
"CRI",0.2031,0.0688,0.0504,0.0368,0.0512
"CRI",0.2035,0.0664,0.052,0.043,0.0529
"CRI",0.2029,0.0639,0.0517,0.0417,0.0529
"CRI",0.2076,0.07,0.0512,0.0383,0.0569
"CRI",0.2041,0.0683,0.051,0.039,0.051
"CRI",0.2132,0.0562,0.05,0.0433,0.0538
"CRI",0.2073,0.0674,0.0503,0.0378,0.051
"CRI",0.2042,0.0626,0.0538,0.0373,0.0468
"CRI",0.216,0.0725,0.0533,0.044,0.054
"CRI",0.2092,0.0749,0.054,0.0409,0.0525
"CRI",0.2103,0.0712,0.0582,0.0411,0.0579
"CRI",0.2026,0.055,0.0503,0.0403,0.052
"CRI",0.2041,0.0685,0.0537,0.0445,0.0493
"CRI",0.2138,0.0645,0.0544,0.0425,0.0553
"CRI",0.2062,0.0667,0.0536,0.0418,0.0486
"CRI",0.2141,0.0661,0.0527,0.0425,0.0567
"CRI",0.2146,0.0741,0.0559,0.0459,0.0553
"CRI",0.2095,0.0742,0.0564,0.0443,0.0537
"CRI",0.2067,0.074,0.0544,0.0458,0.0559
"CRI",0.1975,0.0657,0.0506,0.0364,0.0588
"CRI",0.1939,0.0601,0.0537,0.044,0.049
"CRI",0.1911,0.0612,0.0484,0.0364,0.0474
"CRI",0.1987,0.0631,0.0461,0.0364,0.0462
"CRI",0.206,0.0624,0.0509,0.0397,0.0466
"CRI",0.2016,0.0697,0.0525,0.0366,0.0513
"CRI",0.1939,0.0614,0.0549,0.0396,0.0442
"CRI",0.1978,0.0616,0.0506,0.0383,0.052
"CRI",0.2078,0.062,0.0538,0.0407,0.0471
"CRI",0.2093,0.0708,0.0547,0.0456,0.0571
"CRI",0.2,0.0623,0.0525,0.0381,0.0441
"CRI",0.1973,0.0644,0.0492,0.0375,0.0497
"CRI",0.2073,0.0691,0.0532,0.04,0.0495
"CRI",0.213,0.0775,0.0538,0.0443,0.0589
"CRI",0.2052,0.0682,0.049,0.0395,0.0531
"CRI",0.1994,0.0709,0.0491,0.0384,0.0487
"CRI",0.1971,0.0655,0.0479,0.0392,0.048
"CRI",0.1937,0.0626,0.0477,0.0365,0.0428
"CRI",0.2037,0.0641,0.0497,0.0436,0.0481
"CRI",0.1956,0.0646,0.0494,0.0374,0.0465
"CRI",0.2278,0.0772,0.054,0.0409,0.0565
"CRI",0.2132,0.0735,0.0547,0.045,0.0539
"CRI",0.212,0.0655,0.054,0.0413,0.0536
"CRI",0.2149,0.0786,0.0592,0.0453,0.0571
"CRI",0.2086,0.0639,0.0553,0.0466,0.0555
"CRI",0.1979,0.0693,0.0511,0.0386,0.0482
"CRI",0.2091,0.0627,0.0494,0.0421,0.047
"CRI",0.2032,0.0699,0.055,0.0412,0.0534
"CRI",0.2064,0.0707,0.0547,0.0423,0.0602
"CRI",0.1997,0.0674,0.0533,0.0389,0.0519
"CRI",0.2056,0.066,0.0496,0.0384,0.0551
"CRI",0.2133,0.0718,0.0546,0.0454,0.0586
"CRI",0.2115,0.0672,0.0521,0.0432,0.0515
"CRI",0.2048,0.0626,0.0506,0.039,0.0529
"CRI",0.2062,0.0704,0.0549,0.0444,0.0527
"CRI",0.2099,0.0736,0.0534,0.0436,0.0543
"CRI",0.2062,0.0757,0.0534,0.0441,0.056
"CRI",0.1964,0.0644,0.0506,0.0352,0.0482
"CRI",0.2094,0.0683,0.0578,0.0442,0.054
"CRI",0.1861,0.0597,0.049,0.0334,0.0467
"CRI",0.1892,0.0704,0.0529,0.0373,0.0413
"CRI",0.2006,0.0636,0.0517,0.0408,0.0523
"CRI",0.2006,0.0703,0.0567,0.0455,0.0481
"CRI",0.2083,0.0709,0.0507,0.0386,0.0497
"CRI",0.2103,0.068,0.0539,0.0407,0.0574
"CRI",0.1957,0.0666,0.0483,0.0373,0.0475
"CRI",0.2088,0.0735,0.0584,0.0463,0.0536
"CRI",0.2088,0.0668,0.0535,0.0425,0.0523
"CRI",0.2037,0.0617,0.0513,0.0393,0.049
"CRI",0.1942,0.0702,0.0511,0.0373,0.0516
"CRI",0.2318,0.0779,0.0566,0.0505,0.0558
"CRI",0.1912,0.0682,0.0451,0.0338,0.0499
"CRI",0.2002,0.0649,0.0538,0.0422,0.0449
"CRI",0.2101,0.0684,0.0545,0.0443,0.0567
"CRI",0.2092,0.0754,0.0613,0.0458,0.0579
"CRI",0.2072,0.0645,0.0503,0.0428,0.0548
"CRI",0.1943,0.067,0.0493,0.0379,0.0486
"CRI",0.2116,0.0724,0.0512,0.0423,0.0543
"CRI",0.1961,0.0613,0.0522,0.0423,0.0464
"CRI",0.2017,0.0741,0.0566,0.0416,0.0485
"CRI",0.2116,0.0657,0.054,0.0416,0.0563
"CRI",0.2065,0.0744,0.0568,0.0406,0.0573
"CRI",0.2002,0.0757,0.046,0.0404,0.047
"CRI",0.2117,0.0712,0.0575,0.0427,0.0578
"CRI",0.2164,0.0755,0.0618,0.0432,0.0516
"CRI",0.2104,0.0666,0.0517,0.0372,0.0538
"CRI",0.2028,0.0619,0.0515,0.045,0.0512
"CRI",0.2207,0.0684,0.0519,0.0467,0.0563
"CRI",0.2119,0.0783,0.0569,0.0446,0.0577
"CRI",0.2094,0.0706,0.0549,0.0401,0.0552
"CRI",0.2179,0.0812,0.0539,0.0443,0.0568
"CRI",0.2092,0.0723,0.0576,0.0425,0.0572
"CRI",0.221,0.076,0.0513,0.0452,0.058
"CRI",0.2084,0.0671,0.0555,0.0482,0.0578
"CRI",0.1908,0.0623,0.0509,0.0345,0.0495
"CRI",0.2078,0.0672,0.0537,0.0466,0.0516
"CRI",0.1996,0.0631,0.0504,0.0424,0.0515
"CRI",0.2064,0.0734,0.0541,0.0417,0.0511
"CRI",0.2045,0.0722,0.0566,0.0414,0.0539
"CRI",0.2016,0.0673,0.0609,0.041,0.0542
"CRI",0.2022,0.0687,0.0475,0.0387,0.0537
"CRI",0.2065,0.0622,0.052,0.0407,0.0516
"CRI",0.215,0.0722,0.0566,0.0446,0.0525
"CRI",0.2064,0.0715,0.0528,0.0423,0.0502
"CRI",0.221,0.0829,0.0632,0.0462,0.0565
"CRI",0.1981,0.0672,0.0467,0.0437,0.0498
"CRI",0.2071,0.0672,0.0523,0.0464,0.0577
"CRI",0.1954,0.0598,0.0501,0.0384,0.0443
"CRI",0.1984,0.0639,0.0515,0.0386,0.0461
"CRI",0.1987,0.0696,0.0558,0.0424,0.0486
"CRI",0.1908,0.0608,0.0467,0.0369,0.0453
"CRI",0.207,0.063,0.0518,0.0361,0.0514
"CRI",0.2145,0.0744,0.063,0.0501,0.0577
"CRI",0.1766,0.0603,0.0417,0.0371,0.0424
"CRI",0.2008,0.0643,0.0509,0.037,0.0478
"CRI",0.2137,0.0789,0.0556,0.0445,0.054
"CRI",0.1951,0.0598,0.0507,0.0418,0.0524
"CRI",0.2099,0.071,0.0503,0.0397,0.0467
"CRI",0.2056,0.0721,0.0531,0.0418,0.0492
"CRI",0.2078,0.0662,0.0566,0.041,0.0513
"CRI",0.2122,0.0716,0.0551,0.041,0.0529
"CRI",0.1984,0.0635,0.0544,0.0391,0.0538
"CRI",0.2068,0.0653,0.0559,0.0437,0.0564
"CRI",0.216,0.0735,0.0568,0.0504,0.0581
"CRI",0.1994,0.0635,0.0519,0.0395,0.0484
"CRI",0.2116,0.0737,0.0541,0.0444,0.0531
"CRI",0.2029,0.0741,0.0533,0.0425,0.0502
"CRI",0.1944,0.0681,0.0481,0.0366,0.0518
"CRI",0.1969,0.06,0.047,0.0365,0.0499
"CRI",0.1948,0.0619,0.0495,0.0386,0.0522
"CRI",0.2068,0.0644,0.0547,0.0415,0.0553
"CRI",0.2043,0.0603,0.0486,0.0435,0.0511
"CRI",0.2212,0.0691,0.0525,0.0432,0.0537
"CRI",0.2136,0.0689,0.053,0.0405,0.0475
"CRI",0.2073,0.0714,0.0577,0.0469,0.0563
"CRI",0.2094,0.0701,0.0549,0.0421,0.0547
"CRI",0.2042,0.0701,0.0509,0.0387,0.0495
"CRI",0.2217,0.0701,0.0584,0.0514,0.0641
"CRI",0.2071,0.0632,0.0553,0.0428,0.0498
"CRI",0.1999,0.0614,0.0508,0.0393,0.0531
"CRI",0.196,0.0629,0.0525,0.0387,0.043
"CRI",0.2099,0.0664,0.0485,0.042,0.052
"CRI",0.1919,0.0613,0.0504,0.0396,0.0504
"CRI",0.1921,0.0605,0.0459,0.0332,0.0408
"CRI",0.2087,0.0765,0.0541,0.0476,0.0543
"CRI",0.2206,0.072,0.0595,0.0452,0.0573
"CRI",0.2066,0.0679,0.0552,0.0458,0.0476
"CRI",0.2124,0.0718,0.0527,0.0417,0.0579
"CUB",0.1254,0.0211,0.0163,0.0169,0.0177
"CUB",0.1146,0.0259,0.0176,0.0126,0.0167
"CUB",0.1156,0.0284,0.0201,0.0168,0.0161
"CUB",0.1203,0.0262,0.0185,0.012,0.0175
"CUB",0.118,0.0237,0.0191,0.0151,0.0204
"CUB",0.1248,0.0252,0.0213,0.0168,0.0175
"CUB",0.1204,0.0291,0.0176,0.013,0.0168
"CUB",0.1206,0.0267,0.0189,0.0132,0.0171
"CUB",0.1184,0.0257,0.0228,0.0133,0.018
"CUB",0.1236,0.0233,0.0201,0.0156,0.0169
"CUB",0.1191,0.0266,0.0181,0.0126,0.0172
"CUB",0.1164,0.0302,0.0187,0.0128,0.0175
"CUB",0.1264,0.0296,0.0234,0.016,0.0233
"CUB",0.1281,0.0269,0.0211,0.015,0.0178
"CUB",0.1169,0.0225,0.0185,0.0121,0.0174
"CUB",0.1218,0.022,0.0205,0.013,0.0167
"CUB",0.1245,0.0258,0.0195,0.0143,0.0168
"CUB",0.1185,0.0222,0.0205,0.0137,0.0178
"CUB",0.1185,0.0264,0.0195,0.0126,0.0171
"CUB",0.1168,0.0259,0.0191,0.0149,0.0175
"CUB",0.1186,0.0274,0.0185,0.0156,0.0169
"CUB",0.1188,0.0232,0.0181,0.013,0.0175
"CUB",0.1207,0.0263,0.0187,0.0113,0.0164
"CUB",0.1249,0.025,0.0195,0.0151,0.0183
"CUB",0.117,0.0267,0.0197,0.0139,0.0178
"CUB",0.1164,0.0245,0.0192,0.0131,0.016
"CUB",0.1185,0.0269,0.0175,0.0112,0.0181
"CUB",0.1192,0.0276,0.018,0.0119,0.0177
"CUB",0.1105,0.0241,0.0168,0.0134,0.0161
"CUB",0.1161,0.0218,0.0177,0.0107,0.0165
"CUB",0.1225,0.0235,0.0189,0.0161,0.016
"CUB",0.13,0.0238,0.0202,0.0169,0.0191
"CUB",0.1212,0.0223,0.017,0.015,0.0171
"CUB",0.1181,0.0246,0.0196,0.0137,0.0185
"CUB",0.1185,0.0259,0.0226,0.0157,0.0198
"CUB",0.1211,0.0226,0.0181,0.0146,0.0182
"CUB",0.1184,0.0264,0.0191,0.0122,0.0146
"CUB",0.1278,0.0288,0.0158,0.0171,0.0181
"CUB",0.1232,0.0235,0.021,0.0128,0.0168
"CUB",0.1214,0.0236,0.0199,0.0142,0.0176
"CUB",0.1144,0.0248,0.0174,0.0122,0.0164
"CUB",0.1165,0.0267,0.0186,0.0165,0.0168
"CUB",0.1174,0.0254,0.0176,0.0114,0.0177
"CUB",0.1227,0.0266,0.0186,0.0139,0.0179
"CUB",0.1244,0.0265,0.0202,0.0143,0.0194
"CUB",0.1081,0.0211,0.0178,0.0143,0.0161
"CUB",0.1152,0.0261,0.018,0.012,0.0136
"CUB",0.1123,0.024,0.0189,0.0139,0.0159
"CUB",0.1121,0.0249,0.0181,0.0117,0.0186
"CUB",0.1121,0.027,0.0186,0.0137,0.0148
"CUB",0.121,0.0268,0.0201,0.0127,0.0186
"CUB",0.1118,0.0257,0.0178,0.0116,0.0172
"CUB",0.1164,0.0213,0.0171,0.0125,0.0195
"CUB",0.1217,0.0242,0.0184,0.0139,0.0164
"CUB",0.1207,0.0237,0.0187,0.0135,0.0166
"CUB",0.1156,0.0229,0.0186,0.0136,0.0187
"CUB",0.1257,0.0231,0.0191,0.0119,0.0173
"CUB",0.1269,0.0286,0.0214,0.014,0.0189
"CUB",0.1146,0.0238,0.0203,0.013,0.016
"CUB",0.1227,0.0265,0.0187,0.0155,0.0203
"CUB",0.1111,0.0234,0.0181,0.013,0.0129
"CUB",0.1155,0.0254,0.0182,0.0141,0.0174
"CUB",0.1278,0.0286,0.0198,0.014,0.0202
"CUB",0.1218,0.028,0.0181,0.0119,0.0161
"CUB",0.125,0.027,0.0201,0.0156,0.0151
"CUB",0.1265,0.0274,0.021,0.015,0.0202
"CUB",0.1215,0.0233,0.0161,0.0122,0.022
"CUB",0.1238,0.0216,0.0199,0.0136,0.0163
"CUB",0.1209,0.0255,0.0177,0.0139,0.0191
"CUB",0.1185,0.0236,0.0183,0.0147,0.0159
"CUB",0.1145,0.0232,0.0173,0.0135,0.0156
"CUB",0.1252,0.0252,0.0221,0.0153,0.02
"CUB",0.1268,0.0278,0.0219,0.0126,0.0173
"CUB",0.1143,0.0208,0.0176,0.0117,0.0147
"CUB",0.1195,0.0246,0.0206,0.0138,0.0147
"CUB",0.1199,0.0251,0.0191,0.014,0.0182
"CUB",0.122,0.0268,0.0201,0.015,0.016
"CUB",0.1143,0.0233,0.0192,0.0148,0.0188
"CUB",0.1127,0.0246,0.0165,0.0159,0.0173
"CUB",0.1204,0.0234,0.018,0.0126,0.0213
"CUB",0.1188,0.023,0.0202,0.0109,0.0153
"CUB",0.1253,0.0278,0.0192,0.0158,0.0176
"CUB",0.1197,0.0265,0.0204,0.0151,0.0189
"CUB",0.1199,0.0232,0.0173,0.0139,0.0177
"CUB",0.1187,0.0265,0.0196,0.012,0.0194
"CUB",0.1202,0.0288,0.017,0.0139,0.0163
"CUB",0.1218,0.0261,0.0199,0.0142,0.0194
"CUB",0.1238,0.0276,0.017,0.0138,0.0154
"CUB",0.119,0.0234,0.0176,0.014,0.0161
"CUB",0.1177,0.0236,0.0169,0.012,0.015
"CUB",0.121,0.0274,0.0191,0.014,0.0187
"CUB",0.1254,0.03,0.02,0.0116,0.0179
"CUB",0.1194,0.0246,0.0214,0.0147,0.0203
"CUB",0.1202,0.0241,0.018,0.0144,0.0185
"CUB",0.1242,0.0266,0.02,0.0137,0.0191
"CUB",0.1181,0.0246,0.0206,0.014,0.0179
"CUB",0.1214,0.0268,0.0209,0.0133,0.0174
"CUB",0.1255,0.0292,0.0197,0.0134,0.0157
"CUB",0.1186,0.0228,0.0161,0.0127,0.0149
"CUB",0.1172,0.0252,0.0163,0.0138,0.0152
"CUB",0.1202,0.0253,0.0179,0.0146,0.0175
"CUB",0.1164,0.0243,0.0179,0.0126,0.0214
"CUB",0.1212,0.0228,0.0195,0.0135,0.0181
"CUB",0.1207,0.0248,0.0174,0.0138,0.0196
"CUB",0.117,0.0247,0.0178,0.0137,0.0162
"CUB",0.1151,0.0257,0.0196,0.0128,0.017
"CUB",0.1245,0.0265,0.0197,0.0174,0.0188
"CUB",0.1214,0.0242,0.0174,0.0144,0.0199
"CUB",0.1226,0.029,0.0208,0.0147,0.0195
"CUB",0.1263,0.0228,0.0186,0.0155,0.0176
"CUB",0.1157,0.0242,0.0189,0.016,0.0158
"CUB",0.1175,0.0262,0.02,0.0117,0.0171
"CUB",0.125,0.0279,0.0198,0.0149,0.0182
"CUB",0.1206,0.0268,0.0217,0.017,0.0159
"CUB",0.1183,0.0275,0.0214,0.0127,0.0167
"CUB",0.1111,0.0229,0.0183,0.0113,0.0148
"CUB",0.1169,0.0298,0.0197,0.0155,0.0179
"CUB",0.1179,0.0221,0.0211,0.0152,0.02
"CUB",0.1171,0.0224,0.0166,0.0119,0.0177
"CUB",0.1255,0.0212,0.0175,0.0128,0.0175
"CUB",0.1159,0.0222,0.0188,0.0129,0.0168
"CUB",0.1255,0.0304,0.0218,0.013,0.0196
"CUB",0.1181,0.0236,0.0153,0.0125,0.016
"CUB",0.1239,0.0218,0.0178,0.0136,0.0178
"CUB",0.1178,0.0265,0.0213,0.0138,0.019
"CUB",0.1187,0.0244,0.0188,0.0148,0.0186
"CUB",0.1222,0.0264,0.0231,0.0126,0.0198
"CUB",0.1161,0.0269,0.019,0.0136,0.0171
"CUB",0.1203,0.0273,0.0167,0.0123,0.0181
"CUB",0.1213,0.0256,0.0196,0.0141,0.0187
"CUB",0.118,0.0238,0.0167,0.0124,0.0165
"CUB",0.1165,0.03,0.0207,0.0137,0.0169
"CUB",0.1168,0.0227,0.0194,0.0135,0.0179
"CUB",0.1268,0.0235,0.0215,0.0156,0.0192
"CUB",0.1223,0.0258,0.02,0.0144,0.0161
"CUB",0.1247,0.0269,0.0186,0.0129,0.017
"CUB",0.1114,0.0216,0.0208,0.0141,0.0159
"CUB",0.1159,0.0249,0.0184,0.0131,0.0171
"CUB",0.1222,0.0243,0.022,0.0171,0.019
"CUB",0.1196,0.0296,0.0172,0.0133,0.0153
"CUB",0.113,0.0221,0.0187,0.0132,0.0168
"CUB",0.1188,0.0265,0.0204,0.0141,0.0194
"CUB",0.1253,0.0272,0.0222,0.0157,0.0175
"CUB",0.1243,0.0324,0.0217,0.0142,0.0197
"CUB",0.121,0.0263,0.0189,0.0135,0.0152
"CUB",0.1263,0.0259,0.0218,0.0151,0.0177
"CUB",0.121,0.0244,0.0197,0.0126,0.0156
"CUB",0.1202,0.0259,0.0198,0.0158,0.0169
"CUB",0.1146,0.0243,0.0201,0.0121,0.0192
"CUB",0.1122,0.0253,0.0181,0.0115,0.0176
"CUB",0.1173,0.022,0.0192,0.0133,0.018
"CUB",0.1188,0.0243,0.0177,0.0145,0.0175
"CUB",0.122,0.0215,0.0157,0.0126,0.0172
"CUB",0.125,0.0248,0.0202,0.0149,0.0183
"CUB",0.1148,0.0248,0.0193,0.0125,0.0155
"CUB",0.1081,0.0238,0.0188,0.011,0.0142
"CUB",0.1264,0.0244,0.0216,0.0171,0.0193
"CUB",0.1139,0.0246,0.0197,0.0129,0.0162
"CUB",0.1167,0.0261,0.0191,0.0128,0.0174
"CUB",0.1154,0.0253,0.0184,0.014,0.0182
"CUB",0.1186,0.0269,0.0202,0.015,0.0178
"CUB",0.1203,0.0267,0.0206,0.0153,0.0171
"CUB",0.1148,0.0265,0.0203,0.0126,0.0199
"CUB",0.1177,0.0234,0.0187,0.0131,0.0182
"CUB",0.12,0.0242,0.0196,0.0135,0.0175
"CUB",0.1195,0.0237,0.0181,0.0127,0.0161
"CUB",0.12,0.0254,0.0199,0.0144,0.0183
"CUB",0.12,0.0255,0.0204,0.0143,0.0176
"CUB",0.1214,0.0264,0.018,0.0144,0.0176
"CUB",0.1197,0.0255,0.0195,0.0114,0.0189
"CUB",0.1122,0.0268,0.0179,0.0135,0.0185
"CUB",0.1195,0.0218,0.0201,0.0132,0.016
"CUB",0.1228,0.028,0.0171,0.0146,0.0153
"CUB",0.1207,0.0246,0.0193,0.0133,0.0167
"CUB",0.1213,0.0259,0.0184,0.0138,0.0172
"CUB",0.1136,0.0274,0.0179,0.0143,0.0146
"CUB",0.1159,0.0239,0.0202,0.0162,0.0179
"CUB",0.1185,0.0255,0.0202,0.0137,0.0156
"CUB",0.1247,0.0259,0.0213,0.0132,0.0175
"CUB",0.1165,0.0246,0.0184,0.0146,0.0138
"CUB",0.1202,0.0281,0.0169,0.0158,0.0188
"CUB",0.1265,0.0278,0.0196,0.0153,0.0159
"CUB",0.117,0.0253,0.0187,0.0145,0.0155
"CUB",0.1163,0.0264,0.0191,0.013,0.0184
"CUB",0.1174,0.026,0.0172,0.013,0.0158
"CUB",0.1255,0.0295,0.0193,0.0163,0.0144
"CUB",0.1125,0.0219,0.0172,0.0115,0.0168
"CUB",0.1177,0.0253,0.0201,0.0125,0.0188
"CUB",0.1224,0.0247,0.0188,0.0161,0.0199
"CUB",0.1182,0.0242,0.0178,0.0152,0.0163
"CUB",0.1298,0.0245,0.019,0.0121,0.0181
"CUB",0.1132,0.0264,0.0176,0.0108,0.0151
"CUB",0.1278,0.0277,0.0226,0.0152,0.0186
"CUB",0.1179,0.0221,0.0182,0.0122,0.0176
"CUB",0.1069,0.0254,0.0142,0.013,0.0162
"CUB",0.1232,0.0248,0.0192,0.0131,0.0154
"CUB",0.1246,0.0241,0.0171,0.0157,0.0173
"CUB",0.1236,0.0269,0.0178,0.0137,0.0193
"CUB",0.1185,0.0253,0.0189,0.0141,0.0154
"CUB",0.1272,0.0236,0.02,0.0142,0.021
"DJI",0.0419,0.0048,0.0037,0.0029,0.0036
"DJI",0.0396,0.0064,0.0035,0.0028,0.003
"DJI",0.0448,0.006,0.0037,0.0028,0.0031
"DJI",0.0421,0.0052,0.0042,0.003,0.0036
"DJI",0.0416,0.0046,0.0029,0.0028,0.0026
"DJI",0.0426,0.0055,0.0041,0.0018,0.0036
"DJI",0.0395,0.0054,0.0043,0.0023,0.0036
"DJI",0.042,0.0055,0.0032,0.0015,0.0036
"DJI",0.0421,0.0052,0.0038,0.0022,0.0017
"DJI",0.0432,0.0049,0.0047,0.0024,0.0035
"DJI",0.0386,0.0054,0.0038,0.0018,0.0023
"DJI",0.0388,0.0054,0.004,0.0029,0.0033
"DJI",0.0407,0.0062,0.0036,0.0021,0.0031
"DJI",0.0427,0.005,0.0041,0.0025,0.004
"DJI",0.0421,0.005,0.0044,0.0013,0.0025
"DJI",0.0394,0.006,0.0039,0.0023,0.0027
"DJI",0.0421,0.0053,0.0039,0.0019,0.0036
"DJI",0.0426,0.0051,0.0043,0.0017,0.0026
"DJI",0.0444,0.0051,0.0041,0.0023,0.004
"DJI",0.0435,0.0061,0.003,0.0028,0.0036
"DJI",0.0427,0.005,0.0042,0.0022,0.0033
"DJI",0.0417,0.005,0.004,0.0024,0.0025
"DJI",0.0452,0.0051,0.0037,0.0017,0.0039
"DJI",0.0408,0.005,0.0038,0.0022,0.0029
"DJI",0.0403,0.005,0.0029,0.0014,0.0035
"DJI",0.0397,0.0036,0.0044,0.0024,0.0027
"DJI",0.0453,0.0066,0.0038,0.0022,0.0036
"DJI",0.041,0.0043,0.0035,0.0026,0.0034
"DJI",0.0423,0.0048,0.0043,0.0031,0.0028
"DJI",0.0393,0.0047,0.0035,0.003,0.0031
"DJI",0.0378,0.0051,0.0037,0.0019,0.0035
"DJI",0.0391,0.0042,0.0041,0.0026,0.0026
"DJI",0.0402,0.0046,0.0033,0.002,0.0023
"DJI",0.0427,0.006,0.0043,0.003,0.0036
"DJI",0.0419,0.0043,0.0028,0.0023,0.0029
"DJI",0.042,0.0051,0.003,0.002,0.0041
"DJI",0.0348,0.0047,0.0034,0.0022,0.0033
"DJI",0.0398,0.0045,0.0046,0.0026,0.0044
"DJI",0.0407,0.0063,0.0031,0.0032,0.0041
"DJI",0.0419,0.0061,0.0047,0.0025,0.0033
"DJI",0.0374,0.0048,0.0032,0.0034,0.0035
"DJI",0.0398,0.0033,0.004,0.002,0.0028
"DJI",0.0403,0.0043,0.0032,0.0022,0.0036
"DJI",0.0414,0.0068,0.0041,0.0029,0.0027
"DJI",0.0462,0.0053,0.0035,0.0023,0.0031
"DJI",0.0393,0.0055,0.0029,0.0033,0.0037
"DJI",0.0412,0.0043,0.003,0.0023,0.0036
"DJI",0.0429,0.0064,0.0027,0.0015,0.0032
"DJI",0.0427,0.0054,0.0022,0.002,0.0039
"DJI",0.0404,0.005,0.0025,0.0024,0.0026
"DJI",0.0435,0.0052,0.0036,0.0021,0.0025
