"code","oop_poorest","oop_poorer","oop_middle","oop_richer","oop_richest"
"BLR",0.4849,0.2558,0.1933,0.1612,0.1768
"BLR",0.4785,0.2472,0.206,0.1758,0.1855
"BLR",0.4896,0.2636,0.202,0.182,0.1792
"BLR",0.4604,0.2301,0.1947,0.1556,0.1765
"BLR",0.4671,0.2574,0.1967,0.1578,0.166
"BLR",0.4502,0.2424,0.1825,0.1605,0.1745
"BLR",0.471,0.2552,0.1857,0.1604,0.1767
"BLR",0.4897,0.2412,0.1926,0.1653,0.1707
"BLR",0.4716,0.2587,0.1958,0.1485,0.1712
"BLR",0.4856,0.2593,0.212,0.1708,0.1864
"BLR",0.469,0.2529,0.1764,0.16,0.18
"BLR",0.4678,0.239,0.1855,0.1572,0.1619
"BLR",0.4698,0.2656,0.1943,0.165,0.1616
"BLR",0.4566,0.2426,0.1818,0.1565,0.1587
"BLR",0.4747,0.2644,0.2049,0.1632,0.1661
"BLR",0.4721,0.2521,0.196,0.1592,0.1798
"BLR",0.4721,0.2569,0.1932,0.1603,0.1779
"BLR",0.4556,0.2436,0.1893,0.1512,0.1729
"BLR",0.4686,0.2397,0.1874,0.1611,0.1787
"BLR",0.4601,0.2436,0.1844,0.1513,0.1837
"BLR",0.4635,0.2384,0.1945,0.1643,0.1769
"BLR",0.4673,0.2517,0.1916,0.1592,0.1738
"BLR",0.468,0.2459,0.1941,0.1608,0.1708
"BLR",0.4682,0.2554,0.1918,0.1684,0.1783
"BLR",0.4664,0.2415,0.1947,0.1699,0.1787
"BLR",0.4666,0.2623,0.2072,0.1695,0.1588
"BLR",0.4604,0.2416,0.1827,0.1518,0.1537
"BLR",0.4583,0.2482,0.1952,0.1634,0.1717
"BLR",0.4685,0.2676,0.2081,0.1735,0.1732
"BLR",0.4692,0.255,0.1867,0.1543,0.1784
"BLZ",0.1908,0.0579,0.045,0.0301,0.0382
"BLZ",0.1869,0.0577,0.04,0.0289,0.0322
"BLZ",0.1897,0.0623,0.0393,0.0312,0.037
"BLZ",0.1876,0.0587,0.0427,0.028,0.0322
"BLZ",0.1942,0.0555,0.0399,0.03,0.0379
"BLZ",0.1867,0.0562,0.0412,0.028,0.0361
"BLZ",0.1898,0.0597,0.0401,0.0313,0.0353
"BLZ",0.1851,0.0583,0.0429,0.0283,0.0328
"BLZ",0.1969,0.0599,0.0464,0.0345,0.0364
"BLZ",0.1892,0.0645,0.0447,0.0285,0.0351
"BLZ",0.1819,0.0571,0.0417,0.0263,0.0309
"BLZ",0.1924,0.056,0.041,0.0288,0.0295
"BLZ",0.1832,0.0572,0.0394,0.0319,0.0389
"BLZ",0.1822,0.061,0.0435,0.0296,0.0343
"BLZ",0.1752,0.0585,0.041,0.0285,0.0343
"BLZ",0.1833,0.0578,0.0406,0.0304,0.035
"BLZ",0.1901,0.059,0.0405,0.0299,0.0358
"BLZ",0.1825,0.0577,0.0382,0.0325,0.0309
"BLZ",0.1905,0.0587,0.0452,0.0303,0.0307
"BLZ",0.1884,0.0553,0.0404,0.0281,0.0336
"BLZ",0.1967,0.0593,0.0416,0.0302,0.0363
"BLZ",0.1883,0.0621,0.045,0.0336,0.0343
"BLZ",0.1873,0.0646,0.0389,0.0297,0.0348
"BLZ",0.1943,0.0586,0.0461,0.034,0.0375
"BLZ",0.1852,0.0545,0.0426,0.0333,0.0364
"BLZ",0.1775,0.0596,0.0405,0.0296,0.0299
"BLZ",0.188,0.0574,0.042,0.0348,0.0339
"BLZ",0.1867,0.061,0.0395,0.0292,0.0352
"BLZ",0.1893,0.0602,0.0393,0.0272,0.0325
"BLZ",0.1853,0.0634,0.0393,0.027,0.0318
"BLZ",0.1857,0.0575,0.0399,0.0284,0.0329
"BLZ",0.1831,0.0542,0.0426,0.0285,0.0302
"BLZ",0.1871,0.0584,0.0401,0.0308,0.0325
"BLZ",0.1845,0.0595,0.0389,0.028,0.0352
"BLZ",0.1921,0.0615,0.0422,0.0298,0.0347
"BLZ",0.1886,0.0597,0.042,0.0316,0.033
"BLZ",0.186,0.0583,0.045,0.0295,0.0335
"BLZ",0.1918,0.0539,0.0408,0.0328,0.0339
"BLZ",0.1879,0.0611,0.0398,0.0282,0.0342
"BLZ",0.1832,0.0609,0.0372,0.0296,0.0305
"BLZ",0.1851,0.0551,0.0392,0.0273,0.0271
"BLZ",0.1799,0.0599,0.0417,0.0284,0.0345
"BLZ",0.1803,0.0641,0.0419,0.0272,0.0294
"BLZ",0.1826,0.0614,0.0401,0.0279,0.0315
"BLZ",0.1951,0.0549,0.0387,0.0276,0.0319
"BLZ",0.1906,0.0529,0.0402,0.0299,0.0342
"BLZ",0.1784,0.055,0.0403,0.0274,0.0299
"BLZ",0.1809,0.0536,0.0422,0.028,0.0288
"BLZ",0.1806,0.0569,0.041,0.0278,0.0325
"BLZ",0.1815,0.056,0.039,0.0289,0.0317
"BLZ",0.1847,0.0539,0.0413,0.0278,0.0328
"BLZ",0.1864,0.0561,0.0387,0.0278,0.0294
"BLZ",0.1859,0.0595,0.0419,0.0278,0.0376
"BLZ",0.1857,0.0574,0.0407,0.0262,0.0341
"BLZ",0.1816,0.0566,0.0429,0.0286,0.0344
"BLZ",0.1874,0.0583,0.0461,0.0322,0.031
"BLZ",0.1868,0.0568,0.0407,0.0301,0.0302
"BLZ",0.1899,0.0626,0.0404,0.0351,0.0338
"BLZ",0.1829,0.0502,0.0417,0.0334,0.029
"BLZ",0.1837,0.0544,0.0425,0.0293,0.0309
"BLZ",0.186,0.06,0.0405,0.0285,0.0329
"BLZ",0.1914,0.058,0.0442,0.0308,0.0366
"BLZ",0.1839,0.0559,0.0373,0.0266,0.0381
"BLZ",0.1874,0.0577,0.0404,0.0318,0.0301
"BLZ",0.1961,0.0585,0.0458,0.0309,0.0336
"BLZ",0.181,0.0556,0.042,0.0325,0.0332
"BLZ",0.1823,0.061,0.0423,0.0263,0.0346
"BLZ",0.1851,0.0569,0.0466,0.0332,0.0363
"BLZ",0.1904,0.0633,0.0439,0.0289,0.0316
"BLZ",0.1868,0.0616,0.0435,0.0283,0.0345
"BLZ",0.1784,0.0569,0.0447,0.0278,0.0314
"BLZ",0.18,0.0557,0.0415,0.0295,0.0295
"BLZ",0.1894,0.0579,0.0402,0.0298,0.0338
"BLZ",0.1772,0.0585,0.0383,0.0285,0.0316
"BLZ",0.1739,0.0546,0.0355,0.0286,0.0314
"BLZ",0.1924,0.0584,0.0456,0.031,0.0326
"BLZ",0.1957,0.0592,0.0403,0.028,0.0327
"BLZ",0.1909,0.0666,0.0432,0.0294,0.036
"BLZ",0.1905,0.0618,0.0435,0.0295,0.0378
"BLZ",0.1839,0.0523,0.0434,0.0292,0.031
"BLZ",0.186,0.058,0.0421,0.0291,0.0305
"BLZ",0.187,0.0621,0.0418,0.0315,0.0338
"BLZ",0.1899,0.0632,0.0407,0.0297,0.0389
"BLZ",0.189,0.059,0.0444,0.0299,0.0296
"BLZ",0.1836,0.0608,0.0408,0.0313,0.0349
"BLZ",0.1923,0.0622,0.0387,0.0324,0.0301
"BLZ",0.1851,0.0568,0.0435,0.0326,0.0314
"BLZ",0.191,0.0546,0.0406,0.0298,0.0329
"BLZ",0.1883,0.0561,0.0457,0.0275,0.0357
"BLZ",0.1879,0.0602,0.0438,0.0285,0.0355
"BLZ",0.1963,0.0666,0.0421,0.0296,0.0367
"BLZ",0.1807,0.0581,0.0402,0.0293,0.0315
"BLZ",0.1854,0.0577,0.0394,0.0291,0.0352
"BLZ",0.1938,0.0568,0.0437,0.0331,0.0324
"BLZ",0.1838,0.0566,0.0437,0.0274,0.0346
"BLZ",0.1886,0.0596,0.0466,0.0303,0.0302
"BLZ",0.1869,0.0613,0.0414,0.0305,0.0322
"BLZ",0.1876,0.0576,0.0406,0.0312,0.035
"BLZ",0.1837,0.0606,0.0413,0.0287,0.0295
"BLZ",0.1883,0.0583,0.0412,0.0316,0.0311
"BLZ",0.1879,0.0545,0.0406,0.0334,0.0345
"BLZ",0.1867,0.0604,0.0436,0.0299,0.0353
"BLZ",0.1914,0.0591,0.0426,0.0284,0.031
"BLZ",0.1902,0.0677,0.0446,0.0325,0.0394
"BLZ",0.1877,0.0547,0.0396,0.0301,0.0302
"BLZ",0.183,0.0531,0.0439,0.0296,0.0304
"BLZ",0.1854,0.0563,0.0436,0.028,0.0339
"BLZ",0.1838,0.0575,0.0417,0.0306,0.0307
"BLZ",0.1852,0.0566,0.0427,0.0286,0.034
"BLZ",0.1929,0.0596,0.0443,0.0314,0.0361
"BLZ",0.1846,0.0562,0.0401,0.0296,0.034
"BLZ",0.1864,0.0571,0.0417,0.034,0.0327
"BLZ",0.1895,0.0554,0.0383,0.0315,0.03
"BLZ",0.1867,0.0585,0.0409,0.0303,0.0329
"BLZ",0.1861,0.0582,0.039,0.0312,0.0323
"BLZ",0.1894,0.056,0.0419,0.0319,0.0343
"BLZ",0.1916,0.0586,0.0434,0.0316,0.0324
"BLZ",0.1821,0.0528,0.0382,0.0302,0.0313
"BLZ",0.1863,0.0584,0.0411,0.0285,0.031
"BLZ",0.185,0.0633,0.0429,0.0296,0.0349
"BLZ",0.1812,0.0593,0.0407,0.0253,0.0357
"BLZ",0.1895,0.0551,0.042,0.0264,0.0336
"BLZ",0.1855,0.0632,0.0392,0.031,0.0324
"BLZ",0.1859,0.0616,0.0436,0.03,0.0334
"BLZ",0.188,0.0546,0.042,0.0337,0.0343
"BLZ",0.1827,0.054,0.0422,0.033,0.0313
"BLZ",0.1909,0.0566,0.0452,0.0295,0.03
"BLZ",0.1832,0.0571,0.0432,0.0305,0.0353
"BLZ",0.1864,0.0601,0.0403,0.0282,0.0329
"BLZ",0.1866,0.0628,0.0413,0.0283,0.0339
"BLZ",0.1824,0.0557,0.04,0.0295,0.0285
"BLZ",0.1864,0.056,0.0435,0.0292,0.0328
"BLZ",0.1892,0.0581,0.0457,0.0309,0.0346
"BLZ",0.1945,0.0553,0.0407,0.0287,0.038
"BLZ",0.1838,0.0543,0.0407,0.0296,0.0336
"BLZ",0.1956,0.0603,0.0394,0.0317,0.0319
"BLZ",0.188,0.0608,0.0431,0.0312,0.0316
"BLZ",0.1821,0.058,0.0418,0.028,0.0321
"BLZ",0.1946,0.0616,0.0427,0.0307,0.0351
"BLZ",0.1889,0.0574,0.042,0.0286,0.033
"BLZ",0.1854,0.0576,0.0423,0.0308,0.0312
"BLZ",0.1842,0.0587,0.0441,0.027,0.0321
"BLZ",0.1808,0.0559,0.0399,0.029,0.0338
"BLZ",0.185,0.0617,0.0425,0.0312,0.0288
"BLZ",0.186,0.0593,0.0379,0.0292,0.0314
"BLZ",0.1873,0.06,0.041,0.0284,0.0315
"BLZ",0.1866,0.063,0.0413,0.0311,0.0335
"BLZ",0.1835,0.0596,0.0433,0.0299,0.0326
"BLZ",0.1828,0.0565,0.0412,0.0291,0.0348
"BLZ",0.1941,0.0485,0.0377,0.0297,0.035
"BLZ",0.1854,0.0574,0.0413,0.031,0.0345
"BLZ",0.1919,0.0578,0.0398,0.0333,0.035
"BLZ",0.1837,0.058,0.0413,0.0279,0.0358
"BLZ",0.1887,0.0609,0.0439,0.0281,0.0326
"BLZ",0.1775,0.0553,0.0396,0.0309,0.0335
"BLZ",0.188,0.0602,0.0393,0.0296,0.0306
"BLZ",0.1866,0.0624,0.0351,0.0284,0.0354
"BLZ",0.1958,0.063,0.0417,0.0288,0.0342
"BLZ",0.1925,0.0621,0.0437,0.0288,0.0352
"BLZ",0.1908,0.0612,0.045,0.0325,0.0351
"BLZ",0.1787,0.0617,0.0435,0.0313,0.0343
"BLZ",0.1871,0.0535,0.0397,0.0314,0.0361
"BLZ",0.1855,0.0619,0.0424,0.0265,0.0289
"BLZ",0.1898,0.0581,0.0445,0.0304,0.0332
"BLZ",0.1822,0.0585,0.0391,0.0285,0.0333
"BLZ",0.1874,0.0577,0.0448,0.033,0.0298
"BLZ",0.1851,0.0604,0.0382,0.0276,0.0323
"BLZ",0.1777,0.055,0.0386,0.03,0.0311
"BLZ",0.1865,0.0622,0.0451,0.0331,0.0358
"BLZ",0.1765,0.0602,0.0412,0.028,0.0306
"BLZ",0.1831,0.0591,0.0385,0.0307,0.0326
"BLZ",0.1825,0.0583,0.0456,0.0282,0.0326
"BLZ",0.1924,0.0605,0.0377,0.0306,0.0328
"BLZ",0.1858,0.057,0.0418,0.0317,0.0317
"BLZ",0.1797,0.0551,0.0429,0.0282,0.0326
"BLZ",0.1842,0.0585,0.0411,0.028,0.0331
"BLZ",0.1883,0.0582,0.0449,0.0282,0.0353
"BLZ",0.1782,0.0608,0.04,0.0286,0.0335
"BLZ",0.185,0.0552,0.0436,0.0315,0.0299
"BLZ",0.1834,0.051,0.0422,0.0278,0.0312
"BLZ",0.1898,0.06,0.0423,0.0285,0.036
"BLZ",0.1852,0.0587,0.0406,0.0288,0.0339
"BLZ",0.1747,0.057,0.04,0.0251,0.029
"BLZ",0.1886,0.054,0.0376,0.025,0.0345
"BLZ",0.1792,0.054,0.0444,0.0299,0.0297
"BLZ",0.185,0.0572,0.0366,0.0256,0.0343
"BLZ",0.1822,0.0575,0.0386,0.03,0.0314
"BLZ",0.1876,0.0567,0.0421,0.0328,0.0363
"BLZ",0.1894,0.0568,0.0422,0.0288,0.0318
"BLZ",0.185,0.059,0.0446,0.0305,0.036
"BLZ",0.1848,0.0621,0.0454,0.0331,0.0316
"BLZ",0.1862,0.0563,0.0398,0.0278,0.0305
"BLZ",0.1817,0.0577,0.0437,0.0307,0.0356
"BLZ",0.191,0.0575,0.0416,0.0288,0.0341
"BLZ",0.1834,0.06,0.042,0.0277,0.0361
"BLZ",0.182,0.0579,0.0398,0.0268,0.0323
"BLZ",0.1856,0.0573,0.042,0.0312,0.0319
"BLZ",0.1833,0.0606,0.0428,0.029,0.0334
"BLZ",0.1916,0.0589,0.0429,0.0297,0.0361
"BLZ",0.187,0.0539,0.0389,0.0301,0.0322
"BOL",0.376,0.1911,0.1458,0.1239,0.1322
"BOL",0.4002,0.185,0.148,0.1286,0.1354
"BOL",0.3857,0.2005,0.1475,0.1168,0.1388
"BOL",0.3876,0.1928,0.1511,0.1263,0.1282
"BOL",0.3894,0.1994,0.1565,0.1326,0.1382
"BOL",0.3879,0.2011,0.1471,0.1223,0.1468
"BOL",0.3758,0.2035,0.1432,0.1203,0.1324
"BOL",0.3973,0.208,0.157,0.1215,0.1432
"BOL",0.3945,0.2012,0.1588,0.1248,0.1419
"BOL",0.3851,0.2014,0.1549,0.1288,0.1333
"BOL",0.3841,0.2011,0.1483,0.1175,0.1303
"BOL",0.3775,0.2001,0.1522,0.1224,0.1297
"BOL",0.3771,0.1982,0.1507,0.1245,0.1343
"BOL",0.3793,0.1897,0.1517,0.1332,0.1375
"BOL",0.3797,0.2096,0.1416,0.1159,0.1344
"BOL",0.3936,0.2004,0.1573,0.1233,0.1319
"BOL",0.3876,0.1965,0.1581,0.1281,0.133
"BOL",0.3858,0.2035,0.1467,0.1215,0.1368
"BOL",0.376,0.2042,0.1491,0.1207,0.1306
"BOL",0.3876,0.1899,0.1536,0.122,0.1345
"BOL",0.3765,0.185,0.149,0.1235,0.1306
"BOL",0.38,0.193,0.1468,0.1216,0.132
"BOL",0.3748,0.1941,0.1435,0.1167,0.1354
"BOL",0.3869,0.2051,0.149,0.1184,0.1375
"BOL",0.384,0.1931,0.1537,0.1274,0.1427
"BOL",0.3817,0.2052,0.1524,0.1261,0.1286
"BOL",0.3778,0.195,0.1432,0.1168,0.1415
"BOL",0.3946,0.1984,0.1506,0.1284,0.1327
"BOL",0.3818,0.2001,0.1489,0.1111,0.1332
"BOL",0.3815,0.1961,0.1383,0.1164,0.1326
"BOL",0.3892,0.2005,0.1458,0.1261,0.1398
"BOL",0.3803,0.1959,0.1465,0.1298,0.126
"BOL",0.4014,0.205,0.157,0.1361,0.1439
"BOL",0.3876,0.1838,0.1514,0.1193,0.1402
"BOL",0.3812,0.199,0.1477,0.122,0.1386
"BOL",0.3746,0.1911,0.1503,0.124,0.1373
"BOL",0.3937,0.1845,0.1544,0.1261,0.1379
"BOL",0.3897,0.1952,0.1588,0.131,0.1371
"BOL",0.3825,0.1914,0.1552,0.1245,0.1305
"BOL",0.3839,0.201,0.1562,0.121,0.1461
"BOL",0.3855,0.1972,0.1487,0.1207,0.1314
"BOL",0.3947,0.1938,0.1549,0.1214,0.1417
"BOL",0.3813,0.1956,0.1463,0.1226,0.1326
"BOL",0.3797,0.1979,0.1456,0.1267,0.1241
"BOL",0.3899,0.1915,0.1549,0.122,0.1302
"BOL",0.3866,0.1894,0.1558,0.1247,0.1431
"BOL",0.3889,0.198,0.144,0.1207,0.1333
"BOL",0.3918,0.206,0.1508,0.1309,0.1377
"BOL",0.4085,0.2074,0.1543,0.1294,0.1387
"BOL",0.3711,0.2006,0.1418,0.1214,0.122
"BOL",0.3764,0.1933,0.1565,0.1172,0.1332
"BOL",0.3837,0.1891,0.1578,0.1242,0.1373
"BOL",0.3973,0.207,0.1546,0.1287,0.1392
"BOL",0.3763,0.1919,0.144,0.1147,0.1225
"BOL",0.3912,0.1977,0.1536,0.133,0.1475
"BOL",0.3847,0.1954,0.1525,0.1136,0.1449
"BOL",0.3895,0.1908,0.1503,0.1235,0.1464
"BOL",0.3904,0.1977,0.1501,0.1243,0.1402
"BOL",0.3902,0.2063,0.1577,0.1275,0.1367
"BOL",0.3899,0.2015,0.1547,0.1202,0.1342
"BOL",0.3845,0.1921,0.1531,0.1231,0.1385
"BOL",0.3847,0.1959,0.1487,0.116,0.1319
"BOL",0.3751,0.1933,0.1485,0.1207,0.1246
"BOL",0.3871,0.1975,0.1568,0.1192,0.1265
"BOL",0.3782,0.1962,0.1433,0.1144,0.1404
"BOL",0.3784,0.1962,0.1476,0.1209,0.1271
"BOL",0.3746,0.2038,0.1523,0.1193,0.1355
"BOL",0.398,0.1983,0.1588,0.1301,0.137
"BOL",0.3853,0.2024,0.1502,0.1213,0.1352
"BOL",0.3836,0.1933,0.1472,0.1275,0.1284
"BOL",0.3842,0.1942,0.1447,0.1254,0.1364
"BOL",0.3648,0.1844,0.143,0.113,0.1263
"BOL",0.3875,0.1961,0.1537,0.1266,0.1361
"BOL",0.378,0.1959,0.1462,0.1249,0.1245
"BOL",0.3879,0.1973,0.1576,0.1282,0.14
"BOL",0.371,0.1967,0.1386,0.1174,0.1295
"BOL",0.3816,0.1906,0.1531,0.1274,0.1285
"BOL",0.3872,0.1987,0.1582,0.1319,0.1438
"BOL",0.3793,0.2037,0.153,0.1159,0.1348
"BOL",0.3912,0.2023,0.1506,0.117,0.1389
"BOL",0.389,0.2128,0.1556,0.1158,0.1338
"BOL",0.3807,0.203,0.1548,0.1303,0.1339
"BOL",0.3834,0.2058,0.1532,0.1354,0.1371
"BOL",0.373,0.1992,0.1477,0.1198,0.1306
"BOL",0.3817,0.2022,0.1465,0.1144,0.1386
"BOL",0.3921,0.2067,0.1566,0.1323,0.1404
"BOL",0.3937,0.192,0.1556,0.1266,0.1355
"BOL",0.3923,0.2028,0.1518,0.1248,0.1371
"BOL",0.3864,0.202,0.1523,0.1203,0.1371
"BOL",0.3821,0.1896,0.1524,0.1305,0.1291
"BOL",0.3799,0.2091,0.1484,0.1185,0.1342
"BOL",0.3908,0.2086,0.1508,0.1282,0.1352
"BOL",0.3831,0.1928,0.1555,0.1349,0.1326
"BOL",0.3825,0.1949,0.1605,0.1238,0.1364
"BOL",0.3971,0.1902,0.1549,0.1388,0.1381
"BOL",0.3843,0.1954,0.148,0.1177,0.1348
"BOL",0.3677,0.1913,0.1413,0.1166,0.1357
"BOL",0.3872,0.202,0.1488,0.1177,0.1393
"BOL",0.38,0.1953,0.1461,0.1182,0.1312
"BOL",0.3876,0.1937,0.1473,0.1257,0.1261
"BOL",0.3822,0.1977,0.1429,0.1232,0.1174
"BOL",0.3864,0.2092,0.136,0.1199,0.1331
"BOL",0.3936,0.2098,0.153,0.1284,0.1254
"BOL",0.3812,0.1977,0.154,0.1273,0.1358
"BOL",0.3884,0.188,0.1507,0.1247,0.1293
"BOL",0.3728,0.1806,0.1404,0.119,0.1273
"BOL",0.3869,0.1941,0.157,0.1219,0.1364
"BOL",0.3896,0.2111,0.1588,0.1324,0.1295
"BOL",0.3838,0.1974,0.149,0.1207,0.1349
"BOL",0.3911,0.2045,0.161,0.1278,0.1441
"BOL",0.39,0.2051,0.1555,0.13,0.15
"BOL",0.3811,0.1909,0.1434,0.1259,0.1374
"BOL",0.378,0.192,0.1483,0.1206,0.1333
"BOL",0.3736,0.1993,0.1496,0.1267,0.1394
"BOL",0.3938,0.2004,0.1496,0.1221,0.1391
"BOL",0.3824,0.1962,0.154,0.1095,0.14
"BOL",0.3985,0.2084,0.1577,0.1246,0.1487
"BOL",0.3843,0.1914,0.148,0.1229,0.1403
"BOL",0.3852,0.2071,0.1528,0.122,0.1392
"BOL",0.3993,0.2,0.1492,0.1189,0.1358
"BOL",0.367,0.1932,0.1493,0.1198,0.1335
"BOL",0.382,0.1992,0.153,0.1297,0.1366
"BOL",0.3772,0.1901,0.1475,0.1256,0.1207
"BOL",0.3658,0.1956,0.1491,0.1214,0.1327
"BOL",0.3887,0.1957,0.153,0.1231,0.1338
"BOL",0.3853,0.1893,0.1495,0.1266,0.1305
"BOL",0.393,0.2037,0.1558,0.1233,0.1375
"BOL",0.3838,0.2103,0.1527,0.1194,0.139
"BOL",0.3826,0.193,0.1534,0.1201,0.1341
"BOL",0.3906,0.1903,0.1475,0.1215,0.1349
"BOL",0.3748,0.1958,0.1526,0.1188,0.1264
"BOL",0.3738,0.2004,0.1375,0.1151,0.1295
"BOL",0.3735,0.1885,0.1519,0.1183,0.132
"BOL",0.3792,0.1862,0.1403,0.1206,0.1304
"BOL",0.3789,0.1978,0.1589,0.1207,0.1289
"BOL",0.3917,0.2013,0.1511,0.1337,0.1427
"BOL",0.3894,0.1817,0.1508,0.1181,0.1364
"BOL",0.3894,0.1927,0.1484,0.1275,0.132
"BOL",0.3785,0.1962,0.1473,0.1232,0.1261
"BOL",0.384,0.1981,0.1591,0.1267,0.1377
"BOL",0.384,0.1905,0.1458,0.1211,0.1253
"BOL",0.3794,0.2018,0.1518,0.1276,0.1426
"BOL",0.3913,0.2046,0.1565,0.1246,0.1399
"BOL",0.3838,0.1882,0.1497,0.1264,0.1279
"BOL",0.3786,0.1965,0.1489,0.1205,0.1308
"BOL",0.3839,0.1939,0.1532,0.1238,0.1307
"BOL",0.3808,0.1977,0.144,0.1209,0.1261
"BOL",0.3758,0.1874,0.1498,0.1209,0.1345
"BOL",0.3823,0.1903,0.1524,0.1188,0.1258
"BOL",0.3863,0.1871,0.149,0.1272,0.1229
"BOL",0.377,0.1949,0.1439,0.1152,0.1377
"BOL",0.3795,0.1939,0.1474,0.1232,0.1436
"BOL",0.3903,0.2072,0.1503,0.1209,0.1308
"BOL",0.3887,0.1958,0.156,0.1287,0.1386
"BOL",0.3892,0.1904,0.1578,0.1231,0.1272
"BOL",0.3804,0.1944,0.1491,0.1252,0.1312
"BOL",0.382,0.1955,0.1508,0.1168,0.1419
"BOL",0.3797,0.2022,0.1469,0.1198,0.1402
"BOL",0.3865,0.2053,0.1558,0.1216,0.133
"BOL",0.3676,0.1979,0.141,0.1142,0.1287
"BOL",0.3783,0.1895,0.1506,0.1204,0.139
"BOL",0.3951,0.2024,0.1576,0.1298,0.1432
"BOL",0.3835,0.2015,0.1527,0.1288,0.1352
"BOL",0.3845,0.1941,0.1501,0.1176,0.1288
"BOL",0.3845,0.1977,0.1563,0.1263,0.1346
"BOL",0.3848,0.1925,0.1562,0.1257,0.1429
"BOL",0.381,0.1847,0.156,0.1256,0.1392
"BOL",0.3757,0.1957,0.1437,0.1247,0.1287
"BOL",0.387,0.2004,0.1458,0.1195,0.1342
"BOL",0.3841,0.1961,0.1482,0.1173,0.1351
"BOL",0.3871,0.1953,0.1558,0.1222,0.1354
"BOL",0.3774,0.1768,0.139,0.1165,0.137
"BOL",0.3878,0.1935,0.1567,0.1239,0.133
"BOL",0.3828,0.2035,0.1505,0.126,0.1237
"BOL",0.3909,0.1911,0.1459,0.1222,0.1318
"BOL",0.3845,0.206,0.1498,0.1207,0.143
"BOL",0.3889,0.1856,0.1565,0.1251,0.1462
"BOL",0.3822,0.2033,0.1482,0.1226,0.1341
"BOL",0.3837,0.2011,0.1454,0.1272,0.1267
"BOL",0.3878,0.201,0.1483,0.1203,0.1249
"BOL",0.3842,0.1941,0.149,0.1235,0.1348
"BOL",0.385,0.1932,0.1476,0.1255,0.131
"BOL",0.3792,0.2034,0.1425,0.1259,0.1295
"BOL",0.3865,0.2022,0.1522,0.1345,0.1362
"BOL",0.3837,0.2002,0.1466,0.1213,0.1452
"BOL",0.3825,0.187,0.1509,0.1285,0.1284
"BOL",0.3796,0.1965,0.1482,0.1216,0.1273
"BOL",0.3842,0.1991,0.1564,0.126,0.1415
"BOL",0.3865,0.1921,0.1521,0.1324,0.1332
"BOL",0.3839,0.2046,0.1483,0.1269,0.1391
"BOL",0.3842,0.1889,0.1533,0.1192,0.1332
"BOL",0.3776,0.2068,0.1521,0.1292,0.1404
"BOL",0.3849,0.2039,0.1551,0.1301,0.1289
"BOL",0.382,0.1951,0.1529,0.1248,0.1316
"BOL",0.3828,0.2065,0.1502,0.1239,0.1355
"BOL",0.3883,0.225,0.1544,0.126,0.1373
"BOL",0.3923,0.2087,0.1634,0.1292,0.1459
"BOL",0.3844,0.187,0.148,0.1237,0.134
"BOL",0.3753,0.198,0.1447,0.1273,0.1291
"BOL",0.3844,0.1937,0.1484,0.1215,0.1258
"BRA",0.3343,0.1447,0.1101,0.0777,0.098
"BRA",0.337,0.1539,0.1066,0.089,0.0892
"BRA",0.3414,0.147,0.1059,0.0843,0.0926
"BRA",0.3359,0.1389,0.1076,0.081,0.0938
"BRA",0.3294,0.1483,0.105,0.0861,0.0897
"BRA",0.3397,0.1564,0.1191,0.0999,0.0982
"BRA",0.3231,0.1542,0.1099,0.0915,0.0973
"BRA",0.3379,0.1468,0.1081,0.0902,0.0919
"BRA",0.3413,0.165,0.1176,0.0922,0.1027
"BRA",0.339,0.1587,0.1159,0.0874,0.0938
"BRA",0.3423,0.1369,0.1054,0.0871,0.0912
"BRA",0.3207,0.1355,0.104,0.0769,0.09
"BRA",0.3386,0.1445,0.1078,0.087,0.1003
"BRA",0.3382,0.1561,0.1103,0.0824,0.0875
"BRA",0.3426,0.1471,0.1142,0.0816,0.1
"BRA",0.3349,0.1513,0.1085,0.0891,0.0893
"BRA",0.3422,0.145,0.1142,0.0923,0.0961
"BRA",0.3297,0.1404,0.1051,0.0746,0.0896
"BRA",0.3305,0.1364,0.1064,0.0832,0.0888
"BRA",0.3438,0.1357,0.1115,0.092,0.1018
"BRA",0.3346,0.1429,0.1072,0.0833,0.1032
"BRA",0.3276,0.1481,0.1052,0.0815,0.0925
"BRA",0.3418,0.1543,0.1091,0.0847,0.1007
"BRA",0.3308,0.1504,0.1071,0.0881,0.0922
"BRA",0.3456,0.1442,0.1124,0.0918,0.0997
"BRA",0.3415,0.1467,0.1149,0.082,0.0951
"BRA",0.3371,0.1532,0.1091,0.0846,0.0908
"BRA",0.3363,0.1484,0.1107,0.0896,0.0965
"BRA",0.3418,0.1434,0.111,0.0928,0.0976
"BRA",0.3411,0.1469,0.1148,0.0832,0.0954
"BRA",0.3275,0.1448,0.1044,0.0801,0.099
"BRA",0.3408,0.1534,0.1175,0.0895,0.0951
"BRA",0.3533,0.1561,0.1197,0.0934,0.0976
"BRA",0.338,0.1471,0.1143,0.0888,0.0929
"BRA",0.3397,0.149,0.111,0.0854,0.0991
"BRA",0.3282,0.1392,0.114,0.0887,0.0847
"BRA",0.3381,0.1412,0.109,0.0863,0.1029
