"code","cc_poorest","cc_poorer","cc_middle","cc_richer","cc_richest"
"COL",0.9093,0.8315,0.7587,0.7104,0.5879
"COL",0.9113,0.8343,0.7625,0.7008,0.5944
"COL",0.9062,0.8342,0.765,0.696,0.5872
"COL",0.909,0.8337,0.7525,0.6873,0.5955
"COL",0.9085,0.8416,0.7596,0.7033,0.6093
"COL",0.9036,0.8462,0.7609,0.6993,0.5996
"COL",0.9142,0.8371,0.7713,0.7059,0.604
"COL",0.9092,0.845,0.7742,0.7,0.6082
"COL",0.9058,0.8382,0.7672,0.7149,0.6023
"COL",0.9091,0.8445,0.7651,0.6935,0.6013
"COL",0.9057,0.8362,0.7561,0.6996,0.5966
"COL",0.9098,0.8416,0.7629,0.712,0.6018
"COL",0.9066,0.8311,0.7544,0.7015,0.6002
"COL",0.9051,0.8433,0.7622,0.7038,0.5977
"COL",0.9057,0.8307,0.7609,0.7056,0.593
"COL",0.905,0.8437,0.7568,0.6937,0.6069
"COL",0.9078,0.8371,0.7676,0.6969,0.6113
"COL",0.907,0.8367,0.7491,0.7076,0.5954
"COL",0.9097,0.8354,0.7594,0.6936,0.6036
"COL",0.9083,0.8366,0.7611,0.6932,0.5981
"COL",0.9082,0.8385,0.7546,0.7054,0.6001
"COL",0.9039,0.838,0.7611,0.7122,0.5897
"COL",0.9118,0.8454,0.7528,0.6971,0.6137
"COL",0.9091,0.8423,0.7547,0.7007,0.5982
"COL",0.911,0.8351,0.7613,0.6898,0.587
"COL",0.9053,0.8426,0.763,0.6964,0.6103
"COL",0.9106,0.846,0.7661,0.6938,0.6051
"COL",0.9113,0.8486,0.7524,0.6906,0.6123
"COL",0.9091,0.8384,0.762,0.6993,0.6003
"COL",0.9121,0.8417,0.7508,0.6816,0.6002
"COL",0.9106,0.8385,0.755,0.6891,0.6016
"COL",0.912,0.8356,0.7541,0.6944,0.5999
"COL",0.9073,0.8408,0.7624,0.7078,0.5945
"COL",0.9097,0.838,0.7687,0.7149,0.5971
"COL",0.9091,0.8384,0.7526,0.6948,0.5988
"COL",0.903,0.8245,0.7517,0.7045,0.5987
"COL",0.9114,0.8394,0.7494,0.7049,0.5988
"COL",0.9103,0.8396,0.7684,0.701,0.6064
"COL",0.9081,0.8388,0.7598,0.6938,0.6081
"COL",0.9094,0.8402,0.7583,0.6955,0.5962
"COL",0.9065,0.8399,0.7539,0.702,0.5957
"COL",0.91,0.8402,0.7561,0.6962,0.5986
"COL",0.91,0.8486,0.7667,0.7008,0.5995
"COL",0.9039,0.8397,0.758,0.7022,0.6061
"COL",0.9098,0.8329,0.7569,0.6999,0.5935
"COL",0.906,0.8404,0.7587,0.6947,0.5922
"COL",0.9115,0.8515,0.768,0.6982,0.6106
"COL",0.9079,0.8415,0.7556,0.6964,0.5826
"COL",0.9036,0.8443,0.7521,0.6937,0.5998
"COL",0.911,0.8421,0.7583,0.6961,0.6084
"COL",0.9089,0.8373,0.7556,0.6962,0.5978
"COL",0.9055,0.8326,0.7546,0.6971,0.5925
"COL",0.9147,0.8421,0.7615,0.7007,0.6026
"COL",0.9114,0.8402,0.7596,0.6998,0.5949
"COL",0.9032,0.8337,0.7576,0.6993,0.5959
"COL",0.9059,0.8449,0.7553,0.6908,0.6081
"COL",0.9126,0.8336,0.757,0.6996,0.6024
"COL",0.9074,0.8403,0.7644,0.7017,0.6031
"COL",0.9077,0.8472,0.7583,0.6997,0.5935
"COL",0.9017,0.8357,0.7469,0.6945,0.6056
"COL",0.9073,0.837,0.752,0.6885,0.6065
"COL",0.9035,0.8314,0.7514,0.7021,0.6031
"COL",0.9109,0.8487,0.7745,0.7097,0.6111
"COL",0.9106,0.8395,0.7589,0.6922,0.5957
"COL",0.9062,0.8389,0.7647,0.7027,0.6053
"COL",0.9077,0.8434,0.7604,0.6936,0.601
"COL",0.9083,0.8383,0.7538,0.6825,0.614
"COL",0.9066,0.8387,0.7547,0.7025,0.6023
"COL",0.9199,0.8424,0.7673,0.6979,0.6033
"COL",0.9065,0.8377,0.7555,0.6909,0.5938
"COL",0.9071,0.8333,0.7471,0.6981,0.6107
"COL",0.9081,0.8405,0.7537,0.694,0.6091
"COL",0.9073,0.841,0.7559,0.7117,0.598
"COL",0.9091,0.8379,0.757,0.718,0.6048
"COL",0.9097,0.8404,0.7581,0.7045,0.6062
"COL",0.9124,0.8465,0.7578,0.6933,0.6116
"COL",0.9097,0.835,0.7586,0.6971,0.5988
"COL",0.9076,0.8446,0.7611,0.6941,0.598
"COL",0.9092,0.8441,0.7651,0.6886,0.6063
"COL",0.9078,0.8343,0.759,0.7092,0.6002
"COL",0.9093,0.8333,0.7581,0.7027,0.5946
"COL",0.8986,0.8395,0.759,0.7006,0.5925
"COL",0.9068,0.8428,0.7617,0.6956,0.6024
"COL",0.908,0.8379,0.7595,0.687,0.5996
"COL",0.908,0.839,0.7555,0.6916,0.6
"COL",0.9076,0.8378,0.7507,0.6974,0.6111
"COL",0.9141,0.8389,0.7735,0.7057,0.6074
"COL",0.9106,0.8469,0.757,0.6892,0.6222
"COL",0.9116,0.8389,0.7669,0.701,0.6072
"COL",0.9072,0.8325,0.7488,0.7005,0.5966
"COL",0.902,0.844,0.7558,0.6933,0.5871
"COL",0.9002,0.8357,0.7462,0.6948,0.5981
"COL",0.9036,0.8443,0.7653,0.7054,0.6133
"COL",0.9062,0.8457,0.7569,0.6996,0.5981
"COL",0.9075,0.8405,0.7561,0.7039,0.5985
"COL",0.9133,0.8414,0.7654,0.7018,0.6115
"COL",0.9052,0.8348,0.7505,0.6948,0.5922
"COL",0.9045,0.833,0.7621,0.6967,0.5957
"COL",0.9117,0.8391,0.7603,0.7037,0.6063
"COL",0.9048,0.8242,0.7475,0.6907,0.5963
"COL",0.9083,0.8392,0.7554,0.6912,0.6014
"COL",0.9074,0.8434,0.7577,0.6975,0.6064
"COL",0.9062,0.8365,0.7537,0.6898,0.6097
"COL",0.9099,0.8419,0.7599,0.7002,0.6142
"COL",0.9058,0.8319,0.7567,0.6945,0.5857
"COL",0.908,0.8354,0.7647,0.6983,0.5949
"COL",0.9095,0.8481,0.7673,0.7016,0.5906
"COL",0.907,0.8387,0.7627,0.711,0.6009
"COL",0.9105,0.8413,0.7698,0.6927,0.6086
"COL",0.9119,0.8376,0.7659,0.7084,0.5995
"COL",0.9068,0.838,0.7641,0.6878,0.5914
"COL",0.9108,0.8365,0.7456,0.6997,0.5933
"COL",0.9039,0.8432,0.757,0.6959,0.5942
"COL",0.9135,0.8445,0.771,0.714,0.5954
"COL",0.908,0.8373,0.7589,0.6927,0.5994
"COL",0.9031,0.8397,0.7617,0.6932,0.5962
"COL",0.9071,0.8341,0.7554,0.699,0.5977
"COL",0.8993,0.8414,0.7505,0.6944,0.5965
"COL",0.9083,0.8308,0.7553,0.6812,0.5985
"COL",0.9072,0.8522,0.7547,0.6897,0.6009
"COL",0.9058,0.8436,0.7567,0.6957,0.5892
"COL",0.9064,0.8412,0.7598,0.6973,0.5983
"COL",0.9048,0.837,0.7592,0.6971,0.6042
"COL",0.9047,0.8332,0.7598,0.6969,0.5924
"COL",0.9138,0.836,0.7507,0.7182,0.5905
"COL",0.9066,0.8462,0.761,0.6892,0.5999
"COL",0.9079,0.8358,0.7629,0.7054,0.6103
"COL",0.9084,0.8432,0.7586,0.689,0.6227
"COL",0.9094,0.8316,0.7569,0.691,0.5874
"COM",0.9541,0.9407,0.9025,0.8623,0.7851
"COM",0.9607,0.9363,0.8983,0.868,0.7822
"COM",0.9564,0.9383,0.8991,0.8716,0.7897
"COM",0.9552,0.9358,0.9061,0.874,0.7809
"COM",0.9586,0.9363,0.9025,0.8697,0.7749
"COM",0.9559,0.937,0.898,0.8679,0.7847
"COM",0.9593,0.9327,0.8926,0.8572,0.7787
"COM",0.9569,0.9363,0.9055,0.8627,0.7849
"COM",0.955,0.9338,0.901,0.8716,0.7815
"COM",0.9582,0.9389,0.8951,0.8578,0.7891
"COM",0.9611,0.9393,0.9011,0.8673,0.7857
"COM",0.9578,0.9323,0.8941,0.8575,0.7763
"COM",0.9594,0.9352,0.9034,0.8717,0.7827
"COM",0.9587,0.9346,0.9007,0.8748,0.7855
"COM",0.9586,0.9369,0.899,0.8736,0.7844
"COM",0.9596,0.9393,0.9038,0.8661,0.7793
"COM",0.9596,0.9366,0.9095,0.8746,0.7743
"COM",0.9617,0.9371,0.9032,0.8657,0.7796
"COM",0.9582,0.9391,0.9063,0.8641,0.7855
"COM",0.9616,0.9371,0.9039,0.8684,0.7855
"COM",0.958,0.9328,0.9004,0.8586,0.7825
"COM",0.9579,0.9313,0.8993,0.8605,0.7809
"COM",0.9608,0.9387,0.8914,0.8646,0.7822
"COM",0.9559,0.9395,0.8921,0.8686,0.7819
"COM",0.9589,0.9395,0.8998,0.8621,0.781
"COM",0.9572,0.9368,0.8975,0.8598,0.7733
"COM",0.9589,0.9349,0.9057,0.8698,0.7911
"COM",0.9612,0.9349,0.8959,0.8799,0.7828
"COM",0.9589,0.9352,0.8996,0.8614,0.7801
"COM",0.9566,0.9381,0.9031,0.8739,0.7891
"COM",0.9577,0.935,0.9001,0.8642,0.7885
"COM",0.9607,0.9325,0.8985,0.86,0.7887
"COM",0.9594,0.9347,0.9072,0.8758,0.7732
"COM",0.9589,0.9351,0.905,0.8695,0.7787
"COM",0.956,0.9342,0.8977,0.8647,0.7737
"COM",0.9541,0.938,0.9028,0.8615,0.7776
"COM",0.9563,0.9341,0.9033,0.8571,0.7788
"COM",0.9567,0.9375,0.9006,0.8743,0.7835
"COM",0.9588,0.9346,0.8952,0.8666,0.779
"COM",0.9563,0.9364,0.8968,0.8656,0.7873
"COM",0.9592,0.9321,0.8931,0.8716,0.783
"COM",0.9569,0.9366,0.8962,0.8691,0.7885
"COM",0.9554,0.9332,0.9005,0.8679,0.7717
"COM",0.9568,0.9386,0.9043,0.8752,0.7822
"COM",0.9573,0.9297,0.9026,0.8686,0.786
"COM",0.9553,0.9357,0.8973,0.869,0.7824
"COM",0.961,0.9365,0.9031,0.8645,0.7795
"COM",0.9574,0.933,0.8957,0.8589,0.7808
"COM",0.9551,0.935,0.9021,0.8728,0.794
"COM",0.9549,0.9403,0.896,0.8625,0.7804
"COM",0.9614,0.9357,0.895,0.8595,0.7828
"COM",0.9597,0.9336,0.8955,0.8741,0.7858
"COM",0.9604,0.935,0.8987,0.854,0.7811
"COM",0.955,0.9371,0.9011,0.8639,0.7897
"COM",0.9555,0.9387,0.8963,0.8547,0.7894
"COM",0.9552,0.94,0.8951,0.8601,0.7893
"COM",0.9586,0.9364,0.9014,0.8653,0.7771
"COM",0.9581,0.9344,0.8991,0.8724,0.7678
"COM",0.9565,0.9358,0.8927,0.861,0.7828
"COM",0.9567,0.935,0.9006,0.8557,0.7879
"COM",0.9595,0.9408,0.9096,0.8663,0.7792
"COM",0.9584,0.9356,0.8995,0.8589,0.7758
"COM",0.9556,0.9319,0.897,0.8571,0.7799
"COM",0.9612,0.9395,0.9025,0.8603,0.7869
"COM",0.9592,0.9355,0.8947,0.8578,0.789
"COM",0.9576,0.9355,0.8916,0.8559,0.7829
"COM",0.9607,0.9305,0.9004,0.8672,0.7841
"COM",0.9605,0.9358,0.8999,0.8666,0.7879
"COM",0.956,0.9349,0.9011,0.8593,0.7751
"COM",0.957,0.9358,0.8956,0.875,0.7796
"COM",0.9562,0.9388,0.8995,0.8686,0.7897
"COM",0.9604,0.9386,0.9058,0.8701,0.7885
"COM",0.9583,0.9364,0.9002,0.8741,0.7776
"COM",0.9586,0.9366,0.9001,0.8678,0.7776
"COM",0.9528,0.9344,0.9053,0.8724,0.778
"COM",0.9582,0.9415,0.9041,0.8666,0.7901
"COM",0.9601,0.9423,0.8997,0.8608,0.784
"COM",0.959,0.938,0.9003,0.855,0.7806
"COM",0.9547,0.9339,0.8958,0.8608,0.7817
"COM",0.9565,0.9362,0.9051,0.8694,0.7851
"COM",0.9592,0.9352,0.8982,0.8602,0.7831
"COM",0.9606,0.9361,0.9011,0.8604,0.7768
"COM",0.957,0.9363,0.8978,0.8704,0.7873
"COM",0.9583,0.9352,0.9001,0.8661,0.7874
"COM",0.9559,0.9444,0.9056,0.8691,0.781
"COM",0.9584,0.9425,0.8923,0.8622,0.7855
"COM",0.9564,0.9338,0.9006,0.8686,0.7872
"COM",0.958,0.9324,0.8973,0.8595,0.7939
"COM",0.9606,0.9316,0.9022,0.8722,0.7773
"COM",0.959,0.9355,0.8961,0.8649,0.7832
"COM",0.9557,0.9308,0.8937,0.865,0.7846
"COM",0.9606,0.9383,0.9064,0.8766,0.7772
"COM",0.9567,0.9346,0.9025,0.8652,0.7781
"COM",0.9583,0.9389,0.9067,0.8746,0.7806
"COM",0.9587,0.9381,0.9032,0.874,0.7883
"COM",0.9583,0.9368,0.903,0.8684,0.7865
"COM",0.9567,0.9384,0.9036,0.8693,0.7859
"COM",0.9581,0.9383,0.8998,0.859,0.7893
"COM",0.9607,0.9392,0.9011,0.8669,0.7883
"COM",0.9568,0.9356,0.9007,0.8633,0.7892
"COM",0.9598,0.9382,0.9038,0.8727,0.7899
"COM",0.9564,0.9394,0.8998,0.8643,0.775
"COM",0.9584,0.9356,0.8958,0.8703,0.7803
"COM",0.9599,0.936,0.895,0.8612,0.7762
"COM",0.9564,0.9417,0.8938,0.8604,0.7854
"COM",0.9557,0.9352,0.8986,0.8598,0.7783
"COM",0.958,0.936,0.9005,0.8714,0.7847
"COM",0.9581,0.9397,0.907,0.8823,0.7806
"COM",0.958,0.9342,0.9015,0.8654,0.7872
"COM",0.9598,0.9285,0.8934,0.8658,0.7757
"COM",0.9587,0.9369,0.8974,0.8658,0.7834
"COM",0.9576,0.9374,0.9028,0.8703,0.7828
"COM",0.9592,0.9373,0.9018,0.8561,0.7867
"COM",0.9577,0.9367,0.8926,0.862,0.7699
"COM",0.9576,0.9317,0.9047,0.8699,0.785
"COM",0.9614,0.9366,0.9084,0.8701,0.7768
"COM",0.9513,0.9374,0.8921,0.8696,0.782
"COM",0.9576,0.9373,0.9013,0.8677,0.7825
"COM",0.9605,0.9346,0.8977,0.8622,0.7803
"COM",0.9554,0.9431,0.8952,0.8772,0.7889
"COM",0.9558,0.9362,0.9025,0.8693,0.7779
"COM",0.9573,0.9357,0.8939,0.869,0.7756
"COM",0.9549,0.9358,0.9005,0.8616,0.7827
"COM",0.9584,0.932,0.9064,0.8669,0.783
"COM",0.9592,0.9382,0.9038,0.8664,0.7805
"COM",0.9539,0.9356,0.9031,0.8649,0.7833
"COM",0.9567,0.9341,0.9003,0.8687,0.7798
"COM",0.9535,0.9331,0.8986,0.8722,0.7716
"COM",0.9606,0.9349,0.8959,0.8593,0.7915
"COM",0.9538,0.9381,0.907,0.8688,0.7767
"COM",0.9573,0.9322,0.8969,0.8656,0.7754
"COM",0.9572,0.9383,0.9,0.8625,0.7793
"COM",0.9561,0.9385,0.896,0.8697,0.7759
"COM",0.9579,0.9384,0.9023,0.8667,0.7809
"COM",0.9536,0.9386,0.8941,0.8708,0.7803
"COM",0.9566,0.9397,0.905,0.874,0.7825
"COM",0.9588,0.9358,0.8956,0.8646,0.7853
"COM",0.9548,0.9389,0.8946,0.8678,0.7827
"COM",0.9593,0.9395,0.9102,0.8691,0.7778
"COM",0.9568,0.9455,0.9033,0.8687,0.7814
"COM",0.954,0.9398,0.903,0.8733,0.7858
"COM",0.9567,0.9345,0.9037,0.8758,0.7864
"COM",0.9541,0.9343,0.8966,0.8699,0.77
"COM",0.9555,0.9352,0.8935,0.8668,0.7918
"COM",0.9596,0.9393,0.9033,0.8617,0.7823
"COM",0.9575,0.935,0.8944,0.8636,0.7743
"COM",0.9569,0.93,0.8943,0.8652,0.7863
"COM",0.9572,0.9347,0.8997,0.8691,0.771
"COM",0.9577,0.9418,0.9,0.8732,0.7799
"COM",0.9589,0.9381,0.9026,0.8668,0.7846
"COM",0.954,0.9374,0.8937,0.8666,0.7885
"COM",0.9576,0.931,0.8982,0.8615,0.7802
"COM",0.9618,0.9362,0.9019,0.8648,0.7865
"COM",0.9616,0.932,0.897,0.8664,0.7731
"COM",0.9568,0.9289,0.9012,0.8634,0.7733
"COM",0.9573,0.935,0.9003,0.8688,0.7885
"COM",0.9582,0.9408,0.8979,0.8621,0.7791
"COM",0.9581,0.938,0.8941,0.8696,0.7862
"COM",0.9566,0.9364,0.897,0.8729,0.7752
"COM",0.9578,0.9388,0.9021,0.8692,0.7795
"COM",0.9599,0.9396,0.9052,0.8677,0.7868
"COM",0.9579,0.9351,0.8979,0.8754,0.7791
"COM",0.9584,0.9328,0.8972,0.8573,0.7835
"COM",0.9565,0.9361,0.8977,0.8525,0.7841
"COM",0.9571,0.9359,0.9032,0.8769,0.7811
"COM",0.9584,0.9367,0.9073,0.8755,0.7871
"COM",0.9578,0.9368,0.9023,0.8709,0.7787
"COM",0.9583,0.934,0.8985,0.8699,0.7865
"COM",0.9612,0.9364,0.9023,0.8676,0.7854
"COM",0.956,0.9349,0.8959,0.8618,0.7826
"COM",0.9591,0.9353,0.9012,0.8622,0.7751
"COM",0.9604,0.9387,0.8974,0.8636,0.7829
"COM",0.9597,0.9401,0.9046,0.8704,0.7809
"COM",0.9573,0.9323,0.9,0.8684,0.7714
"COM",0.9602,0.9337,0.8989,0.8646,0.7849
"COM",0.9496,0.9386,0.8962,0.8689,0.784
"COM",0.9589,0.9377,0.9062,0.8759,0.7825
"COM",0.9594,0.936,0.8913,0.8696,0.7769
"COM",0.9604,0.9374,0.9083,0.8753,0.7892
"COM",0.9559,0.941,0.9062,0.8665,0.7852
"COM",0.9595,0.9365,0.8957,0.8567,0.7843
"COM",0.9558,0.9375,0.9013,0.8632,0.7835
"COM",0.9546,0.9349,0.9032,0.8655,0.78
"COM",0.957,0.9431,0.8924,0.8609,0.7742
"COM",0.9584,0.9379,0.9028,0.872,0.7895
"COM",0.9594,0.9351,0.8976,0.8639,0.79
"COM",0.9567,0.9377,0.898,0.871,0.7826
"COM",0.9554,0.935,0.8972,0.8691,0.7835
"COM",0.9598,0.9371,0.9014,0.8704,0.7756
"COM",0.9601,0.9337,0.9033,0.8747,0.7865
"COM",0.9584,0.9373,0.9019,0.8716,0.7856
"COM",0.9562,0.9409,0.8988,0.868,0.7934
"COM",0.9592,0.9402,0.8983,0.8634,0.7901
"COM",0.9577,0.9361,0.9055,0.8721,0.7871
"COM",0.9607,0.9347,0.9017,0.8664,0.7825
"COM",0.9592,0.9359,0.9043,0.8703,0.7786
"COM",0.9599,0.9366,0.8937,0.8714,0.7806
"COM",0.9547,0.9314,0.8985,0.8695,0.7841
"COM",0.9599,0.9365,0.9032,0.8644,0.7923
"COM",0.9584,0.9353,0.9044,0.8711,0.7872
"CPV",0.8183,0.6712,0.5642,0.4709,0.4071
"CPV",0.8173,0.6746,0.553,0.4735,0.4082
"CPV",0.8242,0.6711,0.5669,0.4831,0.4007
"CPV",0.822,0.6848,0.5664,0.4805,0.4186
"CPV",0.8122,0.6658,0.5641,0.4704,0.3952
"CPV",0.8275,0.6754,0.5792,0.4975,0.4112
"CPV",0.8213,0.6702,0.5858,0.4929,0.4003
"CPV",0.8184,0.6694,0.5659,0.4746,0.3982
"CPV",0.8181,0.6749,0.5593,0.4737,0.4045
"CPV",0.816,0.6711,0.5624,0.4728,0.4085
"CPV",0.813,0.6725,0.572,0.4768,0.4028
"CPV",0.8127,0.6833,0.5621,0.4806,0.4147
"CPV",0.814,0.6782,0.5649,0.4894,0.4097
"CPV",0.8137,0.6826,0.5733,0.4821,0.4068
"CPV",0.8184,0.6732,0.5687,0.4874,0.4012
"CPV",0.8176,0.677,0.5659,0.472,0.3974
"CPV",0.8152,0.6726,0.5572,0.4839,0.4055
"CPV",0.8183,0.678,0.5547,0.4739,0.4061
"CPV",0.8192,0.672,0.5709,0.5008,0.4067
"CPV",0.8085,0.664,0.5549,0.4622,0.3931
"CPV",0.808,0.6732,0.5538,0.476,0.4051
"CPV",0.8184,0.6891,0.5621,0.4833,0.3981
"CPV",0.8227,0.684,0.5533,0.4762,0.42
"CPV",0.8194,0.6708,0.5803,0.4908,0.4115
"CPV",0.816,0.6763,0.5616,0.4855,0.3991
"CPV",0.8231,0.6888,0.567,0.4887,0.4056
"CPV",0.8149,0.6718,0.5604,0.4769,0.4132
"CPV",0.8099,0.6716,0.5615,0.4669,0.3993
"CPV",0.8109,0.6713,0.5695,0.4892,0.4119
"CPV",0.8143,0.6792,0.5537,0.4791,0.4095
"CPV",0.8158,0.6653,0.5697,0.4938,0.4043
"CPV",0.813,0.6838,0.5635,0.491,0.4112
"CPV",0.8131,0.6829,0.5598,0.4709,0.4076
"CPV",0.8149,0.688,0.5683,0.4775,0.4005
"CPV",0.8142,0.6755,0.5592,0.475,0.4156
"CPV",0.8218,0.6843,0.5659,0.4886,0.4161
"CPV",0.8255,0.674,0.5619,0.4738,0.4062
"CPV",0.8208,0.6809,0.5405,0.4584,0.4098
"CPV",0.8227,0.6791,0.5676,0.4944,0.3943
"CPV",0.8116,0.6739,0.5627,0.47,0.4017
"CPV",0.8168,0.689,0.5671,0.4785,0.4054
"CPV",0.8209,0.6878,0.5649,0.472,0.4167
"CPV",0.8019,0.6819,0.5715,0.4828,0.4049
"CPV",0.8145,0.6823,0.5574,0.4758,0.4155
"CPV",0.8127,0.6859,0.563,0.4825,0.4134
"CPV",0.8134,0.6776,0.5761,0.4818,0.4031
"CPV",0.8159,0.6677,0.5579,0.4695,0.3993
"CPV",0.813,0.6782,0.5702,0.4684,0.4047
"CPV",0.8162,0.6769,0.5528,0.4703,0.4113
"CPV",0.8196,0.6884,0.5737,0.4797,0.4097
"CPV",0.815,0.6789,0.5482,0.4878,0.4043
"CPV",0.8198,0.6795,0.5669,0.4834,0.4089
"CPV",0.819,0.6814,0.5473,0.472,0.4099
"CPV",0.8156,0.6726,0.5724,0.4814,0.4124
"CPV",0.8126,0.687,0.5696,0.4654,0.416
"CPV",0.8161,0.6816,0.5716,0.4778,0.4028
"CPV",0.8195,0.679,0.563,0.4734,0.4078
"CPV",0.8148,0.6808,0.5618,0.4716,0.4047
"CPV",0.819,0.691,0.5714,0.4692,0.4263
"CPV",0.8152,0.6758,0.5643,0.4804,0.4113
"CPV",0.8111,0.6717,0.5515,0.4663,0.4067
"CPV",0.8197,0.6876,0.574,0.4839,0.418
"CPV",0.8242,0.6777,0.5597,0.4785,0.4072
"CPV",0.8139,0.6886,0.565,0.4746,0.4142
"CPV",0.8098,0.6837,0.567,0.4837,0.4116
"CPV",0.8211,0.6751,0.57,0.485,0.4178
"CPV",0.8197,0.6789,0.5562,0.4611,0.4108
"CPV",0.8136,0.6736,0.5648,0.4902,0.4039
"CPV",0.8182,0.6878,0.5722,0.483,0.4084
"CPV",0.8149,0.675,0.5646,0.4969,0.4085
"CPV",0.819,0.6838,0.5573,0.484,0.4152
"CPV",0.8237,0.6782,0.5714,0.4818,0.4126
"CPV",0.8166,0.6818,0.5715,0.4728,0.4056
"CPV",0.8181,0.6872,0.5598,0.472,0.4027
"CPV",0.8077,0.6691,0.555,0.4729,0.4016
"CPV",0.8131,0.6744,0.5652,0.4878,0.4136
"CPV",0.811,0.6768,0.5716,0.4766,0.4054
"CPV",0.824,0.6824,0.5705,0.4878,0.4097
"CPV",0.812,0.6753,0.5442,0.4821,0.4135
"CPV",0.81,0.6746,0.5653,0.4824,0.3917
"CPV",0.8121,0.6787,0.5667,0.4817,0.4103
"CPV",0.8146,0.6705,0.5633,0.4813,0.3979
"CPV",0.8221,0.6851,0.5684,0.4934,0.4168
"CPV",0.8161,0.6766,0.5628,0.4954,0.4034
"CPV",0.8193,0.6802,0.5659,0.4789,0.4131
"CPV",0.8158,0.6786,0.5669,0.4877,0.3938
"CPV",0.8164,0.6663,0.5571,0.4757,0.4007
"CPV",0.8159,0.6748,0.5665,0.4689,0.4042
"CPV",0.8078,0.6761,0.547,0.4735,0.4132
"CPV",0.822,0.6892,0.5586,0.4659,0.415
"CPV",0.8143,0.6815,0.5587,0.4748,0.407
"CPV",0.8212,0.6878,0.5704,0.4834,0.4149
"CPV",0.8288,0.6822,0.5805,0.496,0.42
"CPV",0.8137,0.6733,0.5595,0.4719,0.4124
"CPV",0.8179,0.6765,0.5725,0.4823,0.4105
"CPV",0.815,0.6846,0.5701,0.4749,0.416
"CPV",0.8157,0.6834,0.5684,0.4904,0.4096
"CPV",0.8131,0.677,0.572,0.4869,0.4123
"CPV",0.823,0.6715,0.5641,0.4989,0.4067
"CPV",0.8178,0.6766,0.5738,0.4944,0.4008
"CPV",0.8225,0.6719,0.5602,0.4858,0.4051
"CPV",0.8201,0.6741,0.557,0.4718,0.4066
"CPV",0.8162,0.6817,0.5536,0.4848,0.4061
"CPV",0.8071,0.6754,0.5607,0.4749,0.4034
"CPV",0.8065,0.6792,0.5678,0.4842,0.4077
"CPV",0.8157,0.6812,0.5731,0.5003,0.408
"CPV",0.8194,0.684,0.559,0.489,0.4171
"CPV",0.8136,0.6701,0.5659,0.4697,0.4034
"CPV",0.8204,0.6642,0.5579,0.4846,0.404
"CPV",0.8168,0.6814,0.5614,0.4771,0.4094
"CPV",0.8154,0.6679,0.562,0.4755,0.4136
"CPV",0.8205,0.6793,0.5587,0.4892,0.3994
"CPV",0.8231,0.6745,0.5663,0.4932,0.4069
"CPV",0.8134,0.6739,0.5657,0.5015,0.4042
"CPV",0.8209,0.6741,0.5675,0.4778,0.4111
"CPV",0.82,0.6801,0.5702,0.4822,0.4125
"CPV",0.8141,0.6832,0.566,0.4747,0.4115
"CPV",0.8097,0.674,0.5433,0.4674,0.403
"CPV",0.813,0.6763,0.5602,0.4712,0.4081
"CPV",0.8154,0.6832,0.5655,0.4929,0.4056
"CPV",0.8079,0.6715,0.5472,0.4634,0.4007
"CPV",0.8225,0.6854,0.5484,0.4696,0.4091
"CPV",0.8164,0.6769,0.5703,0.4984,0.4089
"CPV",0.8192,0.6772,0.5655,0.4805,0.4081
"CPV",0.8168,0.6699,0.5643,0.4833,0.3865
"CPV",0.8195,0.6898,0.5675,0.4843,0.4065
"CPV",0.8169,0.6753,0.5663,0.4737,0.4046
"CPV",0.8074,0.6731,0.5573,0.4697,0.4086
"CPV",0.8159,0.6808,0.565,0.493,0.415
"CPV",0.8158,0.6659,0.5657,0.4809,0.4002
"CPV",0.8061,0.6738,0.5528,0.4572,0.4079
"CPV",0.8178,0.692,0.5673,0.4766,0.4205
"CPV",0.8135,0.6808,0.5796,0.4852,0.4111
"CPV",0.8233,0.6722,0.5656,0.4872,0.4121
"CPV",0.8152,0.6817,0.5674,0.4717,0.4042
"CPV",0.817,0.6711,0.5675,0.4729,0.4083
"CPV",0.8189,0.6775,0.5704,0.4797,0.4025
"CPV",0.8222,0.6763,0.5615,0.4887,0.3983
"CPV",0.812,0.6781,0.5652,0.4784,0.4109
"CPV",0.8182,0.6777,0.5768,0.491,0.4213
"CPV",0.8198,0.6766,0.5535,0.4628,0.4136
"CPV",0.8154,0.6718,0.5577,0.4727,0.4018
"CPV",0.8115,0.6734,0.5619,0.4798,0.4038
"CPV",0.8253,0.6725,0.5749,0.4793,0.4108
"CPV",0.8191,0.6812,0.5796,0.4917,0.4069
"CPV",0.8094,0.6782,0.5611,0.4851,0.4055
"CPV",0.8207,0.6754,0.5661,0.4834,0.4178
"CPV",0.808,0.6743,0.549,0.4612,0.404
"CPV",0.8126,0.6717,0.5613,0.474,0.4057
"CPV",0.8104,0.6747,0.5687,0.4839,0.4094
"CPV",0.8171,0.6735,0.568,0.4747,0.4114
"CPV",0.8213,0.6705,0.5699,0.4919,0.4122
"CPV",0.8158,0.6843,0.5596,0.4776,0.4122
"CPV",0.813,0.6821,0.561,0.4801,0.4014
"CPV",0.8167,0.6886,0.5765,0.4901,0.4034
