"country","code","region","income","pop","gdp_pc_ppp","poorest_share","poorer_share","middle_share","richer_share","richest_share","cases_richest","cases_richer","cases_middle","cases_poorer","cases_poorest","notif_richest","notif_richer","notif_middle","notif_poorer","notif_poorest","untreated_richest","untreated_richer","untreated_middle","untreated_poorer","untreated_poorest","oop_treated_richest_und","oop_treated_richer_und","oop_treated_middle_und","oop_treated_poorer_und","oop_treated_poorest_und","nm_treated_richest_und","nm_treated_richer_und","nm_treated_middle_und","nm_treated_poorer_und","nm_treated_poorest_und","ind_treated_richest_und","ind_treated_richer_und","ind_treated_middle_und","ind_treated_poorer_und","ind_treated_poorest_und","total_treated_richest_und","total_treated_richer_und","total_treated_middle_und","total_treated_poorer_und","total_treated_poorest_und","oop_untreated_richest_und","oop_untreated_richer_und","oop_untreated_middle_und","oop_untreated_poorer_und","oop_untreated_poorest_und","nm_untreated_richest_und","nm_untreated_richer_und","nm_untreated_middle_und","nm_untreated_poorer_und","nm_untreated_poorest_und","ind_untreated_richest_und","ind_untreated_richer_und","ind_untreated_middle_und","ind_untreated_poorer_und","ind_untreated_poorest_und","total_untreated_richest_und","total_untreated_richer_und","total_untreated_middle_und","total_untreated_poorer_und","total_untreated_poorest_und","oop_richest_und","oop_richer_und","oop_middle_und","oop_poorer_und","oop_poorest_und","nm_richest_und","nm_richer_und","nm_middle_und","nm_poorer_und","nm_poorest_und","ind_richest_und","ind_richer_und","ind_middle_und","ind_poorer_und","ind_poorest_und","total_richest_und","total_richer_und","total_middle_und","total_poorer_und","total_poorest_und","oop_treated_richest_d","oop_treated_richer_d","oop_treated_middle_d","oop_treated_poorer_d","oop_treated_poorest_d","nm_treated_richest_d","nm_treated_richer_d","nm_treated_middle_d","nm_treated_poorer_d","nm_treated_poorest_d","ind_treated_richest_d","ind_treated_richer_d","ind_treated_middle_d","ind_treated_poorer_d","ind_treated_poorest_d","total_treated_richest_d","total_treated_richer_d","total_treated_middle_d","total_treated_poorer_d","total_treated_poorest_d","oop_untreated_richest_d","oop_untreated_richer_d","oop_untreated_middle_d","oop_untreated_poorer_d","oop_untreated_poorest_d","nm_untreated_richest_d","nm_untreated_richer_d","nm_untreated_middle_d","nm_untreated_poorer_d","nm_untreated_poorest_d","ind_untreated_richest_d","ind_untreated_richer_d","ind_untreated_middle_d","ind_untreated_poorer_d","ind_untreated_poorest_d","total_untreated_richest_d","total_untreated_richer_d","total_untreated_middle_d","total_untreated_poorer_d","total_untreated_poorest_d","oop_richest_d","oop_richer_d","oop_middle_d","oop_poorer_d","oop_poorest_d","nm_richest_d","nm_richer_d","nm_middle_d","nm_poorer_d","nm_poorest_d","ind_richest_d","ind_richer_d","ind_middle_d","ind_poorer_d","ind_poorest_d","total_richest_d","total_richer_d","total_middle_d","total_poorer_d","total_poorest_d","cc_treated_richest","cc_treated_richer","cc_treated_middle","cc_treated_poorer","cc_treated_poorest","oop_treated_richest","oop_treated_richer","oop_treated_middle","oop_treated_poorer","oop_treated_poorest","cc_untreated_richest","cc_untreated_richer","cc_untreated_middle","cc_untreated_poorer","cc_untreated_poorest","oop_untreated_richest","oop_untreated_richer","oop_untreated_middle","oop_untreated_poorer","oop_untreated_poorest","cc_richest","cc_richer","cc_middle","cc_poorer","cc_poorest","oop_richest","oop_richer","oop_middle","oop_poorer","oop_poorest"
"Morocco","MAR","EMR","LMIC",38081173,10305.05469,0.067,0.107,0.147,0.0021,0.6769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Moldova","MDA","EUR","UMIC",2389275,18716.51339,0.102,0.141,0.175,0.219,0.363,127.08846060334,153.31047255923,184.26976450009,208.9538671636,246.433915342601,126.93138354966,150.097718259281,9.94163759774983,9.90561534033986,8.39074936758971,0.157077053680394,3.21275429995679,174.328126902352,199.04825182327,238.04316597503,169092.215833239,142460.2279794,6581.60710207,5602.81008910015,5010.36217339011,220704.786588801,206677.12049643,11024.5320769297,10162.7477942798,7271.3242386803,364077.7277552,282470.221237199,10078.7203012202,6241.69865012076,2797.54082177998,753874.730177201,631607.569713,27684.8594801985,22007.2565334998,15079.2272338998,136.167181504519,2531.85105165308,117674.943513853,112217.75433624,143331.07084954,233.586221512585,3935.98342729763,192318.60234572,199446.20662244,202251.10899681,612.179307433889,6877.57561562447,179905.331797368,126021.18093906,78737.80864044,981.932710450994,13345.4100945752,489898.87765693,437685.14189775,424319.988486791,169228.38301475,144992.07903104,124256.55061592,117820.56442534,148341.43302293,220938.3728103,210613.10392374,203343.134422651,209608.95441673,209522.433235509,364689.907062599,289347.796852801,189984.052098589,132262.87958918,81535.34946222,754856.662887603,644952.9798075,517583.737137102,459692.398431201,439399.215720601,95208.2995726699,79857.9914648198,-8070.45539190993,-6636.62202452961,-6049.18823793996,124321.63335804,115870.2785629,-13077.8108770503,-11732.3358136602,-8444.8057106901,204943.9683704,158167.78067488,-12375.8326281998,-7516.71048441995,-3304.53682295,424473.901301101,353896.050702598,-33524.0988970995,-25885.6683226004,-17798.5307715805,116.519009055071,1827.93486379807,78084.881056369,73032.375365124,89646.01193073,198.910027806603,2815.08379564037,127652.450526049,129829.9269524,126503.16533795,516.644680482065,4829.61952167393,119398.658836925,82034.9849348679,49243.62180146,832.073717343739,9472.63818111238,325135.99041934,284897.2872524,265392.79907015,95324.8185817301,81685.9263286302,70014.4256644701,66395.7533405898,83596.8236928005,124520.543385849,118685.362358539,114574.63964899,118097.59113874,118058.35962726,205460.6130509,162997.40019655,107022.82620872,74518.27445044,45939.0849785102,425305.975018401,363368.688883699,291611.891522199,259011.6189298,247594.2682986,44.08482353058,54.5116721281502,4.03305338915015,5.01937601528016,5.92177599779006,18.406408169266,20.322911857471,1.45601272396993,1.83051227425017,3.03679053083033,0.0552264389257169,1.17169857394682,70.637786061475,100.81299080081,167.90846440715,0.0234815009970593,0.44105328797033,25.028383230698,36.0957324214201,85.20255675155,44.1400499695101,55.6833707021101,74.67083945062,105.8323668161,173.83024040494,18.429889670263,20.7639651454419,26.4843959546802,37.92624469567,88.2393472823801
"Madagascar","MDG","AFR","LIC",31964956,1883.537431,0.0537,0.1043,0.141,0.0021,0.6989,31761.941550053,38315.345431996,46052.690084596,52221.739755131,61588.7514720401,366.659264650021,-20865.918228016,-22010.092200222,-19856.122225808,-17460.374658316,31395.2822854036,59181.2636600129,68062.782284817,72077.861980939,79049.126130355,-126237.986828402,-2643001.4124379,-1946671.697248,-1476756.2893606,-1412726.2631901,562526.894146994,-7667614.30249549,-6580761.1930384,-5371498.0688559,-4049709.3636809,-120938.781280994,-11681826.93495,-6667314.4066007,-3647145.5669052,-1686409.381025,315350.126037002,-21992442.649883,-15194747.296887,-10495399.925122,-7148845.0078961,5812038.29154462,7532017.89222688,6121573.44009394,5427630.3825913,6360366.7609443,14326541.7516722,21893589.79551,20275345.3847951,19455549.5085695,18154963.9901631,26788663.5345131,32819124.751628,20542931.0263491,13334892.9561942,7685552.3778768,46927243.5777299,62244732.4393653,46939849.8512385,38218072.8473546,32200883.128984,5685800.3047162,4889016.4797891,4174901.7428459,3950874.0932307,4947640.4977542,14889068.645818,14225975.493015,13694584.191757,14084051.439713,14105254.626482,26667724.753232,21137297.816678,13875616.619749,9687747.38928901,5999142.9968518,47242593.703766,40252289.789482,31745102.554351,27722672.922234,25052038.121088,-513574.392459102,-1912990.1064708,-1411729.4539242,-1069522.5945226,-1018020.3790439,-818800.700754404,-5558015.2992885,-4747533.4087977,-3877124.0492971,-2917863.703723,-2135623.35963102,-8426377.1041036,-4810596.2896084,-2639344.5700271,-1219644.4193992,-3467998.45284402,-15897382.509863,-10969859.15233,-7585991.2138467,-5155528.5021661,3542257.14241623,4517776.5622708,3636375.810785,3174455.08587418,3653370.959092,8752640.12185051,13137632.8197744,12043019.6890661,11380756.3763548,10431823.6743065,16340648.3942833,19686013.7959558,12202980.5128699,7801223.1829602,4416126.7681859,28635545.6585502,37341423.1780009,27882376.012721,22356434.6451892,18501321.4015844,3028682.7499571,2604786.4557999,2224646.3568608,2104932.4913516,2635350.5800481,7933839.42109619,7579617.520486,7295486.28026849,7503632.32705769,7513959.97058359,14205025.034652,11259636.691852,7392384.22326151,5161878.6129331,3196482.3487867,25167547.205706,21444040.668138,16912516.86039,14770443.431342,13345792.899418,176.439860493992,-11985.391403805,-13821.122820327,-13939.627375859,-14069.176483484,18.3854681461999,-911.5538139735,-1045.7209741112,-1271.0899432295,-2829.3723328726,16692.7949229126,33993.6469705639,42744.7534901917,50572.693643401,63675.018901046,1511.9568182697,2582.90095622217,3229.89720640721,4623.5266893478,12805.6663494647,16869.234783406,22008.255566759,28923.630669865,36633.066267543,49605.842417562,1530.3422864158,1671.3471422487,2184.176232296,3352.4367461183,9976.2940165921
"Mexico","MEX","AMR","UMIC",130861007,25688.0965,0.056,0.098,0.141,0.207,0.498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myanmar","MMR","SEAR","LMIC",54500091,5997.465163,0.089,0.13,0.166,0.0022,0.6128,129110.937318447,155750.24450597,187202.22041489,212279.14413103,250355.64712872,-71670.538955069,-83064.202876925,-83710.954656819,-79784.361484034,-68702.383139246,200781.476273516,238814.447382893,270913.175071715,292063.505615062,319058.03026796,-21123722.127284,-17618558.693238,-12596739.364396,-10020932.9154694,-9458857.6835787,-39758289.312456,-36416074.542025,-29588195.286579,-25703672.928053,-19036843.948628,-105374476.851315,-78993879.3644719,-42939289.503785,-25053337.4528,-11357062.1769096,-166256488.29106,-133028512.59973,-85124224.1547611,-60777943.296322,-39852763.809116,60944835.9226721,51815392.4411623,41792422.0933509,37738331.6169836,43689226.983914,112123215.606085,105712015.34628,96351808.431962,94257098.659585,87353263.864262,288515034.782651,224927958.052603,139216808.125721,92173644.899202,52638225.756297,461583086.311408,382455365.840045,277361038.651033,224169075.175769,183680716.604473,39821113.795388,34196833.747926,29195682.728954,27717398.701514,34230369.300336,72364926.293629,69295940.804255,66763613.145383,68553425.731532,68316419.915634,183140557.93133,145934078.688127,96277518.621935,67120307.446401,41281163.579387,295326598.02035,249426853.24031,192236814.49627,163391131.87944,143827952.795356,-15289573.601864,-12399160.0209982,-8866168.0218504,-7055665.9777571,-6617279.801666,-28607022.016378,-25548230.993042,-20739217.033274,-18002283.169579,-13298287.5708974,-75273821.180464,-55198353.37635,-30079899.54863,-17561619.144544,-7951522.1733552,-119170416.798709,-93145744.390391,-59685284.603754,-42619568.29188,-27867089.545919,37312810.755698,31309561.9659486,25011111.0157161,22382536.6169705,25551569.4350449,68627144.0920736,63870523.1798959,57664734.471534,55921208.535636,51092131.949482,176600748.116676,135931652.002727,83334174.718925,54683423.634765,30780767.737376,282540702.964448,231111737.148572,166010020.206175,132987168.787371,107424469.121903,22023237.153833,18910401.94495,16144942.993866,15326870.639213,18934289.633379,40020122.075696,38322292.186853,36925517.43826,37918925.366057,37793844.378586,101326926.936212,80733298.6263779,53254275.170295,37121804.490222,22829245.564021,163370286.16574,137965992.758179,106324735.602421,90367600.4954921,79557379.575985,-28247.182121514,-35004.767692245,-38969.061057838,-43917.143874066,-48509.866566151,-3060.2167560879,-3237.7446526262,-3602.5138827604,-4704.0789952122,-11229.0353917272,79126.6735422257,100658.70867857,126106.811264323,160820.270500491,225273.632215432,8635.27196088754,9342.5495010721,11668.823063568,17200.181577858,52185.447266651,50879.491420712,65653.940986325,87137.750206486,116903.126626424,176763.76564928,5575.0552047995,6104.804848446,8066.30918080761,12496.1025826458,40956.411874925
"Mongolia","MNG","WPR","UMIC",3524788,19097.73142,0.082,0.126,0.168,0.226,0.398,297.7485144034,359.182613671401,431.715423799193,489.546440577193,577.3563692842,-1014.2471438411,-1182.9361360655,-1159.2939499647,-1153.7286060969,-977.710529863798,1311.9956582445,1542.1187497369,1591.0093737639,1643.2750466741,1555.06689914811,-704909.969947198,-584199.7334556,-406577.14580972,-337958.09542343,-305163.23656242,-789551.870595301,-730287.0087285,-575392.5059646,-519883.85006934,-373007.51077409,-2436772.2222642,-1866292.6335421,-996659.541806299,-609697.0724154,-269931.51021627,-3931234.06280661,-3180779.3757261,-1978629.1935807,-1467539.0179082,-948102.2575527,912519.669815302,761479.175427102,557621.8726268,482096.4713092,486818.434472103,1022002.3290866,952901.834493101,791037.360529099,741301.280674897,594108.871762499,3151115.37553219,2431779.8968054,1366621.1381313,867219.3076322,428843.589968503,5085637.37443399,4146160.906725,2715280.3712872,2090617.05961631,1509770.8962031,207609.699868202,177279.4419716,151044.726817001,144138.3758859,181655.197909702,232450.458491296,222614.825764604,215644.8545646,221417.430605501,221101.360988401,714343.153267995,565487.263263404,369961.596324995,257522.235216804,158912.0797523,1154403.311627,965381.530999988,736651.177706003,623078.041708007,561668.638650298,-429609.93068316,-356029.850154719,-247774.294514281,-205989.12451155,-186026.06251345,-481264.02439031,-445146.30453153,-350740.84255118,-316882.380548771,-227370.12379898,-1485215.1496216,-1137447.8244128,-607387.2037374,-371557.624394271,-164506.29081758,-2396089.104695,-1938623.9790991,-1205902.3408029,-894429.129454501,-577902.47712999,539139.9337539,449553.941173,327450.589911701,282030.820520101,281860.136002701,603901.084020199,562600.9007877,464520.814510601,433697.517754501,344016.783820603,1862045.5190134,1435756.2593687,802549.607060999,507406.4374846,248337.633324301,3005086.53678741,2447911.1013293,1594521.0114834,1223134.7757591,874214.553147502,109530.003070801,93524.0910183005,79676.2953976002,76041.6960086003,95834.0734891966,122637.059629899,117454.5962561,113779.971959498,116815.137205698,116646.660021599,376830.369391888,298308.434955902,195162.403323598,135848.813090298,83831.3425067011,608997.432093009,509287.122230202,388618.670680493,328705.646304496,296312.076017402,-412.972561992349,-511.20512524685,-547.85478792612,-642.636948076601,-700.6657960222,-85.18284436566,-91.54990118917,-96.9292747417701,-126.6133182637,-245.084483896469,534.231996268401,666.340084866599,751.732948090103,915.215844098697,1114.3143921289,110.21097817841,119.34711209317,132.99947567892,180.297979648671,389.8105340525,121.2594342761,155.1349596197,203.878160164,272.578896022096,413.648596106708,25.0281338127497,27.7972109040102,36.0702009371607,53.6846613849702,144.726050156001
"Mozambique","MOZ","AFR","LIC",34631766,1699.705034,0.046,0.076,0.112,0.0017,0.7643,130465.182099097,157383.909012537,189165.784735539,214505.74033543,252981.62781999,83676.042496457,-30192.2879460161,-34546.8757702999,-31084.805397235,-27361.970418286,46789.1396026402,187576.196958554,223712.660505836,245590.545732667,280343.598238271,18533389.122889,-4193490.073232,-3478950.13613309,-2638193.5050774,-2473084.73051839,50738901.947224,-14363020.098755,-12996244.821864,-10593172.468291,-7933877.67259702,153184210.93217,-36115874.595788,-22508217.891455,-12574646.843988,-5846323.02710199,222456502.00228,-54672384.7677701,-38983412.8494531,-25806012.8173561,-16253285.430218,9799802.30569574,28426455.586919,24003591.0365406,22237308.4243694,27077713.2566064,27467916.7756184,89303019.7839121,85306755.1874061,84935071.863646,82820025.840515,88605006.4792743,227465039.541043,147455028.180889,99490354.077216,59598127.915175,125872725.560588,345194514.911875,256765374.404835,206662734.365231,169495867.012298,28333191.428585,24232965.513686,20524640.9004075,19599114.9192917,24604628.526087,78206818.722843,74939999.685157,72310510.365542,74341899.395356,74886148.167917,241789217.41145,191349164.945259,124946810.289434,86915707.233227,53751804.888073,348329227.56287,290522130.1441,217781961.55538,180856721.547874,153242581.582079,8702862.36843631,-4193884.8300812,-3321933.2787193,-2518054.2998621,-2357833.3123131,23689772.717447,-13856666.133161,-12199264.112896,-9950653.37885001,-7455829.4199388,71217270.111775,-35006421.628873,-21089503.513143,-11722077.994042,-5436810.4507678,103609905.197659,-53056972.592114,-36610700.904758,-24190785.672755,-15250473.183019,6326679.10553499,17048461.2926055,14208330.4158059,12912804.665263,15408740.6376604,17769631.0451668,53587585.2593939,50536520.7888033,49365438.5705772,47162165.142213,56998251.8625139,136474392.072864,87342490.0334219,57807977.6221328,33937423.3943106,81094562.0132157,207110438.624864,152087341.238031,120086220.857973,96508329.174184,15029541.4739713,12854576.4625243,10886397.1370866,10394750.3654009,13050907.3253474,41459403.762614,39730919.126234,38337256.675907,39414785.191727,39706335.722275,128215521.974289,101467970.443991,66252986.520279,46085899.628091,28500612.943543,184704467.210879,154053466.032749,115476640.333273,95895435.185219,81257855.991165,50602.339760202,-19568.360306361,-23797.521220745,-22984.894505844,-22377.675035192,3224.9863477329,-1052.5464812087,-1337.4738352516,-1644.3002842961,-3952.1061256947,28300.0843724649,121705.243938499,154197.035551942,181573.867183899,229180.15729421,1804.46427075937,6569.49419144365,8654.87694830858,12972.1450750104,40604.8825136477,78902.424132667,102136.883632138,130399.514331197,158588.972678055,206802.482259015,5029.4506184923,5516.9477102349,7317.4031130569,11327.8447907143,36652.776387953
"Mauritania","MRT","AFR","LMIC",5169395,7271.340405,0.078,0.124,0.169,0.0023,0.6267,1145.8798716769,1382.3079120551,1661.4491441385,1884.01078552,2221.9457372373,-174.9990670153,-1014.3276429264,-1028.5761995685,-988.066761529399,-848.32599883661,1320.87893869223,2396.63555498154,2690.025343707,2872.07754704942,3070.2717360739,-34310.3766771401,-122468.31480145,-87312.3802210599,-68968.354500256,-64351.5211929469,-103658.388847661,-565487.05809586,-462039.069511309,-404967.80426181,-296083.92993735,-107801.90991295,-391262.409572409,-214658.28868084,-126297.96452784,-57332.2425855701,-245770.675437801,-1079217.7824697,-764009.738413211,-600234.1232899,-417767.69371587,227658.984502076,287808.582113943,227641.563014264,201563.828673935,230391.391901071,911949.514197758,1341920.86484049,1213428.48273327,1177077.70898819,1065556.4791773,767555.315572387,916665.47481572,560204.114301495,366387.688812899,205947.571903393,1907163.81427222,2546394.92177016,2001274.16004904,1745029.22647502,1501895.44298176,193348.60782494,165340.2673125,140329.1827932,132595.47417368,166039.87070812,808291.125350101,776433.80674464,751389.413221961,772109.90472638,769472.549239951,659753.40565944,525403.06524331,345545.82562067,240089.72428505,148615.32931782,1661393.1388345,1467177.1393004,1237264.4216358,1144795.1031851,1084127.7492659,-37959.7653676502,-87333.056588449,-62275.112098005,-49309.183928879,-45839.801197144,-134819.12610742,-404402.93248976,-329805.80459825,-288797.22006561,-211009.48562224,-124251.79367264,-278793.37640989,-152983.30311869,-90050.469358879,-40819.446106426,-297030.685147701,-770529.36548809,-545064.219814951,-428156.87335338,-297668.73292582,141864.730022868,176178.176278963,137684.827858874,120587.580701988,135054.826820722,569346.05074174,821805.075121253,733759.12205988,703808.83817317,624527.38683003,478711.361442703,561109.577299218,338698.678512193,219087.771256331,120688.328701635,1189922.14220731,1559092.82869944,1210142.62843095,1043484.19013148,880270.54235239,103904.96465522,88845.11969052,75409.715760869,71278.396773111,89215.02562357,434526.924634321,417402.142631491,403953.31746164,415011.61810754,413517.901207791,354459.56777006,282316.20088933,185715.3753935,129037.30189746,79868.882595208,892891.457059599,788563.463211359,665078.408616,615327.3167781,582601.80942657,-70.6321232411301,-446.32505366163,-517.04164251342,-596.659509607111,-639.09755414234,-4.96000363870297,-26.417647524462,-29.850596688038,-39.69634510177,-105.00467234569,534.972972792864,1054.7568044443,1352.60120022911,1734.5588806982,2312.80331438198,37.6856487814579,62.3097430263516,78.007405630901,115.447861761672,379.80822749764,464.34084955174,608.43175078268,835.559557715689,1137.899371091,1673.7057602396,32.725645142755,35.89209550189,48.156808942863,75.7515166599011,274.80355515196
"Malawi","MWI","AFR","LIC",21655286,1859.447961,0.07,0.11,0.149,0.0021,0.6689,6859.98835347951,8275.40164724601,9946.52411688599,11278.924052993,13302.024283929,-3181.3842032348,-8259.92845999591,-8750.59412864351,-7761.1483812532,-6870.1383321523,10041.3725567143,16535.3301072415,18697.1182455294,19040.0724342458,20172.162616081,-1835835.6040663,-3400474.7627,-2562842.2167023,-1911991.0905004,-1793548.8345302,-3763422.68210301,-7729537.35682729,-6587319.32062721,-5311634.8237964,-3977143.5306956,-6893574.77527401,-12186076.766696,-7058427.5299338,-3830309.4587034,-1777313.1440845,-12492833.061444,-23316088.886223,-16208589.067263,-11053935.373,-7548005.50931039,5810328.31073985,6822249.56467102,5480314.9447656,4681881.889921,5268050.5511817,11900331.9764999,15492696.5423356,14054520.8576464,12994599.8295945,11673704.2507539,22231208.6672058,24341657.3977084,15034696.4718822,9407283.3677259,5217279.9818312,39941868.9544456,46656603.5047148,34569532.274294,27083765.0872413,22159034.783767,3974492.7066735,3421774.801971,2917472.7280634,2769890.79942051,3474501.7166515,8136909.294397,7763159.185508,7467201.537019,7682965.00579801,7696560.72005799,15337633.891932,12155580.631012,7976268.94194899,5576973.90902239,3439966.8377467,27449035.893002,23340514.618491,18360943.207031,16029829.714241,14611029.274457,-1512484.817092,-2385727.075107,-1795362.4954034,-1338773.917485,-1257320.8726125,-3103309.4001319,-5423901.6130896,-4617892.4025125,-3722199.9976078,-2789277.1985476,-5724297.59497599,-8548257.6161502,-4945764.3892934,-2685542.5145387,-1246010.6331483,-10340091.8122,-16357886.304347,-11359019.2872089,-7746516.4296314,-5292608.7043082,3669328.97037656,4242726.94314138,3378361.65044538,2841479.1825313,3142596.1953368,7518624.62385945,9637213.5179523,8670306.0059503,7891419.86438709,6966613.3866519,14050326.2289452,15146678.2298096,9275037.5308573,5712799.6526146,3113237.865116,25238279.8231812,29026618.6909033,21323705.187253,16445698.699533,13222447.4471049,2156844.1532846,1856999.8680344,1582999.155042,1502705.2650464,1885275.3227244,4415315.22372761,4213311.90486259,4052413.6034377,4169219.8667793,4177336.1881045,8326028.63396899,6598420.61365899,4329273.14156389,3027257.1380759,1867227.2319678,14898188.010981,12668732.386557,9964685.90004298,8699182.26990201,7929838.74279699,-2043.3640286773,-5718.50397951929,-6479.42212519571,-6183.4039179681,-5977.5448289186,-375.616317865499,-902.49053025443,-1008.48739675634,-1142.2254079064,-1972.7349282174,6451.90815478164,11447.7024170115,13842.3800952809,15165.9970710371,17550.607419455,1188.9997869706,1807.45592604295,2154.74304625967,2799.67930556257,5789.5085062632,4408.5441261044,5729.1984374922,7362.9579700856,8982.59315306999,11573.062590536,813.3834691051,904.9653957886,1146.2556495033,1657.4538976562,3816.7735780457
"Malaysia","MYS","WPR","UMIC",35557673,38728.94303,0.059,0.102,0.15,0.221,0.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Namibia","NAM","AFR","UMIC",3030131,11686.60206,0.028,0.058,0.098,0.0018,0.8142,343.784545597206,414.717204802393,498.464588800707,565.237079216909,666.623635250013,-396.579328204498,-472.928227331198,-465.222813965294,-464.9338502194,-393.399978723704,740.3638738016,887.6454321336,963.687402765903,1030.1709294363,1060.0236139742,-324450.285075799,-274604.056462798,-192271.113869201,-161582.574706297,-145325.259036601,-487139.495700799,-459433.466823004,-362564.754687406,-329161.294813201,-236245.4349274,-1823683.17448899,-1426630.953253,-763335.042216912,-468943.2580036,-207831.161736097,-2635272.95526397,-2160668.47653902,-1318170.91077298,-959687.127524003,-589401.855700195,610842.02943066,518669.16373911,399104.344532399,358242.4091365,391303.9160221,905680.4734265,861042.4367717,751073.677393701,729144.5668841,634319.329007499,3414537.57419609,2692840.430176,1594236.2045968,1045764.4457065,564050.7850485,4931060.0770532,4072552.0306868,2744414.2265228,2133151.42172721,1589674.0300782,286391.744354904,244065.107276402,206833.230663203,196659.834430199,245978.656985499,418540.9777257,401608.969948702,388508.922706299,399983.2720709,398073.894080095,1590854.399708,1266209.47692302,830901.162379995,576821.187702909,356219.623312399,2295787.12178797,1911883.55414802,1426243.31574902,1173464.29420501,1000272.17437801,-223571.126763098,-189137.1704503,-132211.8736495,-111098.305352999,-99938.9109811988,-334744.543090399,-315866.4281759,-249211.311640497,-226210.8234572,-162305.8582436,-1255365.481856,-982527.598839998,-525500.049680606,-322699.013924401,-143004.6052249,-1813681.15170899,-1487531.19746602,-906923.234970599,-660008.142734595,-405249.3744497,377285.16175231,320124.98382093,243204.11366926,216621.074905111,231919.408582699,559322.67510528,531377.1414058,457699.227922501,440859.5251392,375918.0271951,2109066.9628884,1662087.7164995,971463.522002898,632284.666193899,334199.312070597,3045674.799746,2513589.8417262,1672366.8635946,1289765.26623829,942036.747848295,153714.034989301,130987.8133706,110992.240019701,105522.769552201,131980.497601498,224578.1320149,215510.713229902,208487.916281998,214648.701682001,213612.1689514,853701.481031984,679560.117659003,445963.4723223,309585.652269602,191194.706845596,1231993.64803597,1026058.64425999,765443.628624022,629757.123503998,536787.373398498,-200.8828412043,-255.1175886399,-265.445008424202,-292.452277764001,-295.247637511398,-27.4881614564501,-30.1546446877201,-32.3718396183899,-43.2285195476597,-90.41407352243,375.01354064242,478.67788815753,549.6764381129,647.924206962802,795.4299589484,51.4178943155241,56.6615149938381,67.1027702973201,95.8162745456398,243.870271394801,174.130699438101,223.560299517703,284.231429688596,355.4719291988,500.182321436994,23.9297328590801,26.5068703061197,34.7309306789202,52.5877549979796,153.4561978723
